infinitive_latin,frequency
дунуп,1
јутрос,1
безгласно,1
слећи,1
охладити,1
нећкати,1
попустити,1
пристати,1
окружити,1
горити,1
крнути,1
играти,1
превладавати,1
смејати,1
искапити,1
управо,1
прекидошити,1
помешати,1
попети,1
накрај,1
чврсто,1
оцртавати,1
пратити,1
дићи,1
оцртати,1
водоравно,1
весело,1
ћутке,1
удивљено,1
домало,1
започити,1
подврискивати,1
довикивати,1
уморити,1
престати,1
нихати,1
дотакосати,1
топити,1
збогити,1
мијешати,1
прохтети,1
жао,1
одрицати,1
сложно,1
разбољити,1
зажагрити,1
дигнути,1
испевати,1
мучке,1
доходити,1
додавати,1
јечати,1
принети,1
раздвојити,1
љуљати,1
обузимати,1
заћи,1
спуштати,1
свирати,1
узмахивати,1
направити,1
мирити,1
хватати,1
задржавати,1
осмјелити,1
отимати,1
полазити,1
спадати,1
борати,1
ионако,1
кратко,1
отпасати,1
једва,1
лево,1
лијево,1
убезобразити,1
потегнути,1
испети,1
гађати,1
упадати,1
једнако,1
напрезати,1
разазнати,1
помицати,1
ковитлати,1
наизмјентати,1
изгинути,1
скочити,1
пробледити,1
посветлити,1
обасипати,1
поводити,1
оградити,1
докле,1
задуго,1
наломити,1
наложити,1
примити,1
претворити,1
наличити,1
пуцкетати,1
ројити,1
жалити,1
стадосити,1
дрхтати,1
повешати,1
кадити,1
запалити,1
чаршило,1
препасти,1
одвише,1
пуцати,1
пијуцкати,1
трептати,1
посрчати,1
подаље,1
усиљавати,1
пристићи,1
надати,1
залетети,1
залетјети,1
отиснути,1
дочекивати,1
скотрљати,1
титрати,1
напипати,1
хладити,1
прибрати,1
одлучити,1
извући,1
придржавати,1
тада,1
изнеможити,1
прхак,1
изаћи,1
изгорети,1
изгорјети,1
потрбушке,1
блеснути,1
бљеснути,1
гдекад,1
режати,1
докотрљати,1
осмјехнути,1
сабрати,1
присећати,1
присјећати,1
наоблачити,1
обићи,1
заборављати,1
починити,1
огулити,1
сијено,1
провести,1
ступати,1
обазирати,1
добацивати,1
чаршилије,1
нанути,1
смакнути,1
вешати,1
вјешати,1
висити,1
вртети,1
вртјети,1
погубити,1
сахранити,1
пуштати,1
сновати,1
покрстити,1
дању,1
мировати,1
ноћу,1
проламати,1
буљати,1
нагињати,1
опалити,1
обећавати,1
редом,1
позивати,1
застати,1
кумати,1
напола,1
помолити,1
додадити,1
посумњати,1
зажмирити,1
око,1
насмијати,1
полугласно,1
поскакивати,1
тржати,1
увући,1
укрстисати,1
поновити,1
загорети,1
приправљати,1
надвичити,1
уједати,1
одржати,1
исповедити,1
увећавати,1
уплитати,1
запутити,1
кући,1
провиривати,1
сатирати,1
вребати,1
мукло,1
дахтати,1
месити,1
простријешити,1
настојати,1
морити,1
напоље,1
поверити,1
испричати,1
обрадовати,1
угасити,1
повести,1
полако,1
промукло,1
сазнати,1
излазити,1
тад,1
препознати,1
силазити,1
слабо,1
хранити,1
проводити,1
блиједети,1
начерити,1
дешавати,1
врискати,1
накашљавати,1
грдити,1
уметнути,1
скопчавати,1
често,1
поваздан,1
плакати,1
клети,1
гристи,1
мучити,1
докучити,1
залуђивати,1
успаљивати,1
стидити,1
отада,1
заредати,1
поподневити,1
подбути,1
потамањети,1
пукнути,1
означавати,1
покаткад,1
заплитати,1
испребијати,1
проћи,1
покушати,1
завадити,1
једанпут,1
танко,1
како,1
клиснути,1
испасти,1
напољу,1
бјежати,1
предложити,1
зовнути,1
залазити,1
толико,1
дотицати,1
обећати,1
развидити,1
опраштати,1
сутра,1
климати,1
одвести,1
снижавати,1
нишити,1
неповратно,1
узбунити,1
преврнути,1
смркнути,1
надимати,1
разбити,1
запљуснути,1
схватити,1
одрећи,1
расплињивати,1
освртати,1
вежбати,1
вјежбати,1
прекидати,1
понављати,1
свршити,1
закретати,1
јецати,1
изглодати,1
избећи,1
избјећи,1
осиротјети,1
задржати,1
преварити,1
преселити,1
редати,1
такође,1
примати,1
познавати,1
изненадити,1
мирно,1
намештати,1
шиљети,1
распасивати,1
после,1
послије,1
положити,1
миловати,1
припити,1
ублажити,1
замислити,1
зрети,1
једино,1
равно,1
јавити,1
заспати,1
домислити,1
пружати,1
гладити,1
вјешто,1
рушити,1
обисати,1
тужити,1
хвалити,1
прекинути,1
сливати,1
измиривати,1
силом,1
склапати,1
продужити,1
отпочина,1
