infinitive_latin,frequency
prestajati,63
utonuti,63
pristajati,63
izvoditi,63
zapitati,63
dopuštati,63
rušiti,63
drago,63
давно,63
uistinu,63
терати,62
додати,62
испунити,62
лично,62
стварати,62
јахати,62
свршити,62
ućutati,62
povezati,62
uglavnom,62
pregledati,62
смети,61
уосталом,61
устати,61
откуд,61
одвојити,61
градити,61
redovno,61
učtivo,61
doputovati,61
otprilike,61
trljati,61
produžiti,61
psovati,61
povlačiti,61
pritisnuti,61
delovati,61
необично,60
продати,60
бавити,60
стећи,60
изазивати,60
одржати,60
upisati,60
sijati,60
dreknuti,60
zbilja,60
primećivati,60
iskoristiti,60
nailaziti,60
zaurlati,60
popraviti,60
razlikovati,60
rastati,60
raniti,60
slediti,60
štaviše,60
такође,59
случајно,59
некада,59
noćas,59
grditi,59
seliti,59
ispraviti,59
oterati,59
zadržavati,59
gušiti,59
polaziti,59
smisliti,59
opraštati,59
slutiti,59
izuzetno,59
otuda,59
пружити,58
довољно,58
pokrenuti,58
zanimati,58
dogovoriti,58
obavestiti,58
brojati,58
poštovati,58
poslušati,58
спуштати,57
помало,57
рачунати,57
појести,57
сметати,57
открити,57
јуче,57
помињати,57
trpeti,57
pomeriti,57
namrštiti,57
namerno,57
čistiti,57
obrisati,57
odjeknuti,57
posetiti,57
vaditi,57
večito,57
priznavati,57
nečujno,57
micati,57
mrziti,57
дочно,57
doznati,57
нудити,56
односити,56
сигурно,56
плашити,56
ваљда,56
пронаћи,56
увече,56
дисати,56
учествовати,56
везивати,56
klanjati,56
upaliti,56
zaključati,56
zaćutati,56
preživeti,56
kleti,56
žmirkati,56
prati,56
odozgo,56
ubediti,56
prenositi,56
обратити,55
изговарати,55
dokle,55
zabraniti,55
ikad,55
pridružiti,55
zaplakati,55
zavući,55
pomenuti,55
uvideti,55
ostvariti,55
sumnjati,55
urediti,55
šaptati,55
napasti,55
posebno,55
спазити,54
обраћати,54
склопити,54
дићи,54
палити,54
оборити,54
напротив,54
донијети,54
признати,54
лево,54
razići,54
ukazivati,54
jurnuti,54
ručati,54
lebdeti,54
birati,54
ukrasti,54
neprekidno,54
gorko,54
odatle,54
izmisliti,54
unositi,54
ispratiti,54
obići,54
крстити,54
опазити,54
upamtiti,54
pripremati,54
редовно,53
изазвати,53
оженити,53
сићи,53
додуше,53
куповати,53
хранити,53
објашњавати,53
повести,53
zbunjeno,53
zazvoniti,53
isticati,53
trgnuti,53
letiti,53
odvući,53
progutati,53
održavati,53
pobediti,53
rđavo,53
stoga,53
nagnuti,53
dovršiti,53
izjutra,53
spolja,53
dograbiti,53
однекуд,52
узвратити,52
сахранити,52
судити,52
оштро,52
лечити,52
prevesti,52
ispunjavati,52
nervozno,52
dokazati,52
nemoguće,52
skakati,52
mrštiti,52
proživeti,52
naređivati,52
preklinjati,52
posvetiti,52
odrediti,52
poginuti,52
dobaciti,52
покушати,51
неочекивано,51
напред,51
поновити,51
борити,51
заузети,51
угасити,51
будити,51
уверавати,51
upasti,51
oteti,51
iznositi,51
zvoniti,51
popustiti,51
potpisati,51
navući,51
sagraditi,51
letjeti,51
napamet,51
sprečiti,51
blistati,51
zamahnuti,51
dosađivati,51
praštati,51
sakupiti,51
razviti,51
дигнути,50
отпочети,50
погодити,50
ходати,50
шетати,50
побећи,50
назвати,50
упознати,50
наилазити,50
избегавати,50
изненада,50
дању,50
podrhtavati,50
pljunuti,50
prikazati,50
dovoditi,50
maštati,50
progunđati,50
brisati,50
puniti,50
osvojiti,50
upravljati,50
ceniti,50
prevoditi,50
večerati,50
посве,50
усправно,50
познати,50
posve,50
uspravno,50
usput,50
ујутру,49
издржати,49
близу,49
одакле,49
продужити,49
допирати,49
утврдити,49
одбијати,49
isključiti,49
lutati,49
muvati,49
penjati,49
puno,49
navaliti,49
okupiti,49
loše,49
blago,49
premestiti,49
prisustvovati,49
dirati,49
hvaliti,49
odigrati,49
naleteti,49
nekuda,49
dostojanstveno,49
nešto,49
postepeno,49
snažno,49
dokazivati,49
записати,48
живо,48
набавити,48
примећивати,48
скинути,48
успевати,48
гласити,48
изнети,48
корачати,48
силазити,48
откако,48
вероватно,48
pridržavati,48
otrčati,48
naslikati,48
kidati,48
nežno,48
prijatno,48
ubaciti,48
opaliti,48
rešavati,48
probati,48
poigravati,48
izbijati,48
snaći,48
upadati,48
nazirati,48
vrtjeti,48
