infinitive_latin,frequency
izabrati,5
namrštiti,5
baviti,5
uzimati,5
zbunjeno,5
suditi,5
likvidirati,5
usporiti,5
izvesti,5
umiriti,5
ukopati,5
kupati,5
tresti,5
sutradan,5
katkad,5
pronaći,5
razmestiti,5
platiti,5
umirati,5
buditi,5
upraviti,5
nemirno,5
zakucati,5
boriti,5
podnositi,5
zateći,5
primačiti,5
zaćutati,5
raširiti,5
ratovati,5
preživeti,5
okupati,5
izdržati,5
gurati,5
pregledati,4
stvoriti,4
ozlojediti,4
pritajiti,4
podneti,4
izbacivati,4
žurno,4
prati,4
iščeznuti,4
oterati,4
ponoviti,4
dopuštati,4
umeti,4
zaraditi,4
služiti,4
obećavati,4
rasti,4
visiti,4
neprekidno,4
utišati,4
dopadati,4
ošamutiti,4
naniže,4
prodati,4
razgledati,4
napustiti,4
pojavljivati,4
začusiti,4
skrenuti,4
istržati,4
opisati,4
pop,4
ionako,4
uplašeno,4
očevidno,4
raspitivati,4
otskočiti,4
prevrtati,4
poverovati,4
navaliti,4
događati,4
prskati,4
napiti,4
promeniti,4
razviti,4
porušiti,4
hvatati,4
dovršiti,4
udesiti,4
prvo,4
zahvatiti,4
obići,4
nabaviti,4
projuriti,4
odjuriti,4
spuštati,4
uzbuđivati,4
nečujno,4
urediti,4
objaviti,4
glasno,4
naređivati,4
nipošto,4
dopasti,4
žaliti,4
postajati,4
uzalud,4
pretrčati,4
uzdrhtati,4
upravo,4
namerno,4
oteti,4
iskočiti,4
štrajkovati,4
zalupiti,4
izraziti,4
lupiti,4
naterati,4
skidati,4
premestiti,4
otputovati,4
izvaliti,4
ubrzo,4
smeškati,4
dirati,4
šetati,4
ticati,4
sipati,4
oblačiti,4
široko,4
iznenaditi,4
kupiti,4
pravdati,4
napipati,4
sijati,4
drhtati,4
izjutra,4
pripremati,4
umrijeti,4
razoružati,4
parati,4
položiti,4
zalutati,4
izražavati,4
prevariti,4
otrgnuti,4
dopirati,4
odjekivati,4
jedino,4
osuditi,4
duvati,4
skrivati,4
nekada,4
pomagati,4
ovako,4
uspraviti,4
odjeći,4
radovati,4
prilaziti,4
zauzimati,4
primicati,4
unaokolo,4
ćutjeti,4
militi,4
derati,4
oduzeti,4
dospeti,4
postrojiti,4
održati,4
stvarno,4
piti,4
brižljivo,4
putovati,4
gladovati,4
navraćati,4
neprimetno,4
jaukati,4
silovati,4
prodirati,3
podigositi,3
pokvariti,3
davno,3
gaditi,3
prozvati,3
opkoliti,3
brisati,3
petljati,3
svega,3
ugasiti,3
smenjivati,3
probati,3
izvoleti,3
zbuniti,3
zvižduti,3
zdravo,3
pomalo,3
upreti,3
sagnuti,3
porasti,3
čuditi,3
popiti,3
dovoditi,3
odigravati,3
šmugan,3
grubo,3
zaplakati,3
okruživati,3
peći,3
provoditi,3
pridizati,3
letiti,3
svejedno,3
naići,3
slegati,3
napuniti,3
teći,3
savladati,3
zašištati,3
poteći,3
prodreti,3
dotrčati,3
utrčati,3
saznaditi,3
oporaviti,3
pre,3
odjahati,3
većinom,3
ustumarati,3
usput,3
uporedo,3
razići,3
noćas,3
podržavati,3
odrečno,3
otstupiti,3
sukobiti,3
dosaditi,3
bacati,3
žestoko,3
pritezati,3
prostreti,3
sretati,3
razdati,3
isturiti,3
visoko,3
divno,3
izvijati,3
disati,3
okolo,3
oslanjati,3
svirati,3
zasvirati,3
drago,3
pevati,3
slabo,3
lagati,3
unositi,3
zbližiti,3
naučiti,3
odlično,3
okačiti,3
pohitati,3
sići,3
pokriti,3
navratiti,3
otkriti,3
ponekad,3
levo,3
nagnuti,3
loviti,3
trzati,3
odavno,3
zablistati,3
odakle,3
namestiti,3
naga,3
nastavljati,3
prevrnuti,3
kriknuti,3
prenositi,3
izazvati,3
polaziti,3
ustuknuti,3
razilaziti,3
preseći,3
frktati,3
uperiti,3
kidnuti,3
popreko,3
neodređeno,3
doterati,3
pritiskivati,3
nejasno,3
umirivati,3
utonuti,3
usprotiviti,3
doduše,3
priznati,3
uzgred,3
naginjati,3
opipati,3
osvetliti,3
prepoznati,3
nimalo,3
najuriti,3
naložiti,3
gunđati,3
lepršati,3
opisivati,3
dvaput,3
neprijateljski,3
odnositi,3
nikad,3
popraviti,3
otsečno,3
poređati,3
odmeriti,3
prilično,3
pobediti,3
iskopati,3
obazirati,3
oživeti,3
jahati,3
puno,3
okružiti,3
grozničavo,3
propisno,3
složno,3
pokrenuti,3
viriti,3
lepezasto,3
opljačkati,3
stisnuti,3
dreknuti,3
kliziti,3
stišati,3
kružiti,3
prisluškivati,3
snabdevati,3
dodati,3
spolja,3
razrogačiti,3
povratiti,3
osvestiti,3
procediti,3
raspaliti,3
pipati,3
provući,3
obradovati,3
leći,3
grejati,3
nigde,3
rado,3
povesti,3
skretati,3
iskretati,3
promašiti,3
odbiti,3
uleteti,3
ocrtavati,3
lukavo,3
nehotice,3
oporavljati,3
zadovoljno,3
dodirnuti,3
ispitivački,3
komandovati,3
gristi,3
istupiti,3
agitovati,3
odvući,3
kriti,3
otkucavati,3
navlačiti,3
uvis,3
zaklanjati,3
pripadati,3
primetno,3
predavati,3
dočekivati,3
ubijati,3
raniti,3
vrediti,3
bojažljivo,2
izvrtati,2
vaditi,2
naježiti,2
nagovoriti,2
kav,2
potući,2
zapanjiti,2
zaželeti,2
raspitati,2
mrzeti,2
praštati,2
zaboravljati,2
napolje,2
polagati,2
nagrnuti,2
krasti,2
uzdizati,2
raspoznati,2
ugušiti,2
plećati,2
mrdnuti,2
poslušati,2
natući,2
uveriti,2
vreti,2
lajati,2
odvratiti,2
potamneti,2
opeći,2
srećno,2
leno,2
prijatno,2
izgrditi,2
izmlatiti,2
pribojavati,2
izučiti,2
izdevetati,2
spajati,2
dupke,2
ojačati,2
izleteti,2
otpustiti,2
skakati,2
prestajati,2
sakupljati,2
napijati,2
sprijateljiti,2
stavljati,2
nedavno,2
zajedljivo,2
obuzešati,2
ubedljivo,2
izudarati,2
uvijati,2
pucketati,2
smiriti,2
čučati,2
prilezati,2
dešavati,2
rastrgnuti,2
ugoditi,2
prikačiti,2
donesti,2
otvorisati,2
smeniti,2
izgurati,2
malaksati,2
ispružiti,2
nadolaziti,2
pojačati,2
svetlucati,2
svaliti,2
pohapsiti,2
stašiti,2
izmeniti,2
zatopotasiti,2
pokrivati,2
lokati,2
cimnuti,2
rešiti,2
malopre,2
ciknuti,2
dokopati,2
neizostavno,2
otarasiti,2
graditi,2
pomakati,2
spaliti,2
počešati,2
rekvirirati,2
protestovati,2
vladati,2
uzjahivati,2
svanuti,2
navući,2
deliti,2
nazad,2
uzdahnuti,2
sitno,2
večeras,2
topiti,2
šaliti,2
dirnuti,2
milo,2
molećivo,2
prosvirati,2
oboleti,2
upasti,2
opusteti,2
prilepiti,2
pomišljati,2
trpati,2
odvoziti,2
preduzeti,2
prećutati,2
razleteti,2
razletjeti,2
plaćati,2
igda,2
nameravati,2
istinski,2
nadneti,2
potstaknuti,2
dodirivati,2
zarasti,2
ispreturati,2
zaljuljati,2
ponizno,2
ravnomerno,2
oivičiti,2
dosadno,2
upustiti,2
razgrnuti,2
širiti,2
podalje,2
pribrati,2
nabiti,2
birati,2
pribiti,2
namigivati,2
uveravati,2
pokloniti,2
poneti,2
zapitati,2
mariti,2
sprečiti,2
strčati,2
sprečavati,2
obračunati,2
poviti,2
pobesneti,2
ugristi,2
tapšati,2
obuzimati,2
zakuvati,2
otpočeti,2
razvijati,2
politički,2
iskeziti,2
savlađivati,2
nemoćno,2
sakupiti,2
pridružiti,2
stražarno,2
srdito,2
promoliti,2
usuđivati,2
baratati,2
pomaknuti,2
poslušno,2
razmrskati,2
skotrljati,2
obojiti,2
zveknuti,2
udaljavati,2
naletati,2
retko,2
izmicati,2
naslutiti,2
ispunjavati,2
neodlučno,2
sem,2
poručiti,2
zahvalno,2
dobroćudno,2
razdvojiti,2
poterati,2
udriti,2
podrugljivo,2
zvučiti,2
vešto,2
nezadovoljno,2
interesovati,2
naprotiv,2
sviđati,2
dotaći,2
uznemireno,2
trkati,2
najpre,2
boliti,2
ložiti,2
pokretati,2
uvlačiti,2
odmahnuti,2
prijateljski,2
potšišati,2
slati,2
dokazivati,2
popustiti,2
štrčati,2
svečano,2
preplaviti,2
smrtno,2
zatvarati,2
sklanjati,2
opkoljavati,2
prirediti,2
nazivati,2
izjaviti,2
dobaviti,2
školovati,2
proderati,2
zaustavljati,2
dovići,2
raspasti,2
tromo,2
gaziti,2
veseliti,2
svitati,2
proglasiti,2
dogovoriti,2
blagovremeno,2
olakšati,2
zavisiti,2
nesimetrično,2
izdavati,2
izbeći,2
ushićeno,2
pretresati,2
preleteti,2
naopako,2
obračunavati,2
razmileti,2
nastupiti,2
predveče,2
napadati,2
proliti,2
iskazati,2
vatreno,2
pokositi,2
izlagati,2
slomiti,2
prehraniti,2
udaljiti,2
slobodno,2
naplatiti,2
odaditi,2
gutati,2
vragolasto,2
prsnuti,2
doticati,2
uzdržavati,2
zaželjeti,2
udesno,2
promicati,2
bojiti,2
razbesneti,2
poljubiti,2
ponuditi,2
oslobađati,2
doista,2
začas,2
snaći,2
neprijatno,2
zaškripati,2
vezati,2
stegnuti,2
približivati,2
izriti,2
zujati,2
završavati,2
razneti,2
navaljivati,2
prelistavati,2
udaviti,2
otpljunuti,2
okriviti,2
lupetati,2
valjda,2
dosađivati,2
zavladati,2
opustiti,2
puniti,2
postrojavati,2
trčkarati,2
izleti,2
postići,2
nagovarati,2
tužno,2
sprovoditi,2
odreći,2
zajecati,2
upropastiti,2
koraknuti,2
zapaliti,2
zavijati,2
grditi,2
osorno,2
upijati,2
trajati,2
otprilike,2
progurati,2
zlobno,2
grickati,2
nekuda,2
ustremiti,2
trgnuti,2
viti,2
skitati,2
sastojati,2
odrezati,2
kidati,2
ograditi,2
zavrteti,2
mobilisati,2
pretiti,2
promisliti,2
hodati,2
šištati,2
narušavati,2
oklevati,2
opsedati,2
utvrditi,2
obasipati,2
povlačiti,2
polegati,2
stupati,2
rušiti,2
pocrkati,2
uništavati,2
ujediniti,2
izjasniti,2
dežurati,2
izvlačiti,2
sastaviti,2
rukovoditi,2
uzrujavati,2
odbijati,2
upisivati,2
ošinuti,2
uzvrpoljiti,2
kočiti,2
značajno,2
ustvari,2
ućutati,2
stenjati,2
mamiti,2
delimično,2
prohteti,2
prošaptati,2
namignuti,2
zabrinuto,2
pokupiti,2
prilagoditi,2
prileći,2
opiti,2
prebacivati,2
privezati,2
zabaciti,2
oklopiti,2
preneti,2
prenijeti,2
poludeti,2
Nemo,2
saterati,2
silom,2
čujno,2
sedati,2
posuti,2
nekud,2
kidisati,2
ponositi,2
prelivati,2
sisati,2
pripiti,2
iznutra,2
izdaleka,2
gasiti,2
neverovatno,2
šrapnel,2
buncati,2
oslepeti,2
neljubazno,2
mileti,2
zavoleti,2
kaliti,1
podbuti,1
preteći,1
sedošiti,1
očikati,1
usretsrediti,1
crnookog,1
izmoliti,1
umući,1
serjoškiti,1
ses,1
pobojati,1
napamet,1
namah,1
zamreti,1
pisnuti,1
omrznuti,1
masli,1
turobno,1
pomoliti,1
površno,1
mesečno,1
jamčiti,1
uposliti,1
potruditi,1
osramotiti,1
nešto,1
denuti,1
osloviti,1
upitno,1
otirati,1
prosuđivati,1
vanredno,1
zagrejati,1
nacepati,1
čistititi,1
iznositi,1
imakati,1
znojiti,1
zaplesti,1
isceriti,1
privremeno,1
razgalamiti,1
zategnuti,1
šmokljati,1
gnjaviti,1
tinjati,1
razletati,1
razduvati,1
vedro,1
dometati,1
sušiti,1
zatvorisati,1
vrzmati,1
ludo,1
zabiti,1
štrcnuti,1
nadmoćno,1
pristupiti,1
zalepiti,1
natrčavati,1
izvoljeti,1
odmacati,1
pošteno,1
žući,1
krdžalo,1
podsmešljivo,1
pomija,1
laknuti,1
prozboriti,1
izmetnuti,1
jadati,1
odraditi,1
savijati,1
gore-dole,1
doživeti,1
načađaviti,1
zariti,1
obratno,1
prikupljati,1
kockati,1
prokockati,1
ugojiti,1
posluživati,1
zapahnuti,1
privlačiti,1
čučnuti,1
zaškiljiti,1
prespavati,1
protežirati,1
prisloniti,1
izreći,1
zgaditi,1
planuti,1
gasli,1
podsmevati,1
sjajno,1
poleti,1
vračati,1
stegati,1
otkako,1
mio,1
podati,1
najesti,1
ojeći,1
nakupiti,1
podremati,1
predviđati,1
dovršavati,1
odvrnuti,1
odvrnuto,1
zaklokotati,1
naputiti,1
izlivati,1
preplaziti,1
potkradati,1
poplaviti,1
jednako,1
raspredati,1
širom,1
obeznati,1
prožimati,1
namrstiti,1
korakan,1
lođiti,1
sadeti,1
domileti,1
željno,1
zagospodarisati,1
otkuda,1
isprečiti,1
poraziti,1
naviknuti,1
prilegositi,1
ređati,1
ostareti,1
halapljivo,1
ispiti,1
smestati,1
konačno,1
stignuti,1
podošiti,1
izostati,1
protandrkati,1
krenušiti,1
razmeštati,1
guberno,1
utiskivati,1
smešno,1
sjediniti,1
uzmicati,1
odstupati,1
opraviti,1
zastajati,1
pomeriti,1
otstupati,1
pobrinuti,1
resiti,1
saopštiti,1
ushititi,1
pritegnuti,1
odmarati,1
poletjeti,1
raspustiti,1
unijeti,1
razgrabiti,1
gordo,1
pavka,1
ozariti,1
izmakati,1
nabosti,1
trepteti,1
zaječiti,1
zanosno,1
zaigrati,1
osobito,1
poigrati,1
zakikati,1
momčiti,1
odmicati,1
uznemirivati,1
uzbunjivati,1
odmaknuti,1
rastezati,1
prihvatati,1
razboleti,1
svrati,1
proneti,1
uskomešati,1
poodavno,1
svrstati,1
osmeliti,1
glasiti,1
objavljivati,1
zabranjivati,1
isticati,1
prebrojavati,1
srati,1
tugovati,1
kopati,1
utapkati,1
kritički,1
promotriti,1
neosetno,1
navikavati,1
strpljivo,1
blago,1
jevtino,1
promuvati,1
polneti,1
odatle,1
previ,1
uspentrati,1
tumarati,1
šmugnuti,1
zviždati,1
izazivati,1
pokatkad,1
šumeti,1
vitlati,1
zatrpati,1
pumpati,1
raspaljivati,1
usuditi,1
nanjušiti,1
ošamariti,1
zgranuti,1
ukrasti,1
izdaditi,1
potkresati,1
opažati,1
započeti,1
zarđati,1
obuhvatati,1
izroniti,1
naneti,1
nanijeti,1
zasiktati,1
larmati,1
poplašiti,1
začkiljisati,1
udobno,1
njihalati,1
neuljudno,1
predusreti,1
glatko,1
zagnjuriti,1
zapinjati,1
zagristi,1
suharkati,1
doturiti,1
bezumno,1
iščeprkati,1
prenemagati,1
kvariti,1
ispočetka,1
lečiti,1
obletati,1
udvarati,1
cupkati,1
kudikamo,1
žvakati,1
kicoškiti,1
zametnuti,1
dronjo,1
bućnuti,1
poprskati,1
požaliti,1
razjariti,1
utopiti,1
upinjati,1
ukrutiti,1
navisati,1
cvoknuti,1
zamlatarati,1
pljusnuti,1
kikotati,1
brazdati,1
iskušati,1
računati,1
podesno,1
napljačkati,1
surovo,1
odati,1
jezivo,1
poagitovati,1
nasrnuti,1
otkopčavati,1
prolajati,1
strahovito,1
razmahati,1
prinuditi,1
ispoljiti,1
vrebati,1
noćiti,1
otpraviti,1
prozivati,1
pokuniti,1
začkiljiti,1
dakako,1
vrtjeti,1
otezati,1
satreti,1
dogod,1
razbežati,1
kivno,1
gutnuti,1
osloniti,1
sagati,1
preuzeti,1
silno,1
promuklo,1
tobož,1
lomiti,1
poslovati,1
zgrnuti,1
zagrepsti,1
iskriviti,1
težiti,1
otimati,1
trošiti,1
saslušavati,1
povezati,1
potražiti,1
ukazati,1
zadihati,1
pocrveneti,1
drmati,1
zamazati,1
načisto,1
letimično,1
riđati,1
promačiti,1
dostaviti,1
stisti,1
razbuktati,1
naduvati,1
poštovati,1
hraniti,1
raspuštati,1
tanjiti,1
odisati,1
klimati,1
plivati,1
strmoglavljivati,1
roniti,1
zažmuriti,1
obamirati,1
izvijen,1
nasmešiti,1
šesti,1
gužvati,1
zaslužiti,1
pričiniti,1
naoštriti,1
prljati,1
narogušiti,1
izvoljevati,1
nagaziti,1
pljuvati,1
izazov,1
zažaliti,1
potanko,1
presedeti,1
zabrbljati,1
sevati,1
uzvikan,1
priljubiti,1
potapšati,1
pomirljivo,1
zahrkati,1
udubiti,1
naviše,1
sleteti,1
sletjeti,1
hrapavo,1
pripitomiti,1
šarati,1
odrastati,1
rezervisati,1
neći,1
imatati,1
nesigurno,1
prenuti,1
kupovati,1
pobeđivati,1
prokrstariti,1
pridobijati,1
plašiti,1
dogurati,1
upoznaditi,1
šišati,1
češljati,1
ošišati,1
nevešto,1
začešljati,1
zaštidjeti,1
susretati,1
buniti,1
izbegnuti,1
snebivati,1
izvinjavati,1
sašiti,1
učtivo,1
matiti,1
otškrinuti,1
očistiti,1
zbunjivati,1
nelagodno,1
koriti,1
rađati,1
potresati,1
pripijati,1
proglašavati,1
žuto,1
prisvajati,1
stvarati,1
trljati,1
pljačkati,1
izviđati,1
nagrabusiti,1
upadošiti,1
oderati,1
zapomagati,1
žilavo,1
dan-dva,1
crveneti,1
bledunjavo,1
uporediti,1
pretstavljati,1
treštati,1
obavestiti,1
počastvovati,1
nemarno,1
promaći,1
prestaviti,1
odnekud,1
mezetiti,1
teatralno,1
zapljeskati,1
okretno,1
proveseliti,1
nedaleko,1
zapaziti,1
štajati,1
otkrivati,1
uprati,1
uskipati,1
stiskati,1
prečistiti,1
podmetnuti,1
dolikovati,1
desno,1
upadati,1
podlakati,1
spotaći,1
prevršiti,1
rasplatiti,1
kovitlati,1
cičati,1
otskakivati,1
raskrvaviti,1
odbisati,1
obasušiti,1
jurnušiti,1
glupo,1
napipavati,1
sliti,1
stišavati,1
kevčiti,1
dopreti,1
sroditi,1
serjožati,1
ispremlati,1
posavetovati,1
potvrdno,1
sahraniti,1
priređivati,1
bučno,1
oglasiti,1
narušiti,1
donekle,1
zaviti,1
okružavati,1
izgraditi,1
sabijati,1
neprestano,1
grebati,1
kreveljiti,1
drmusati,1
rašaniti,1
kskriviti,1
ispljunuti,1
čiviti,1
čerečiti,1
dogrditi,1
savesno,1
šasati,1
rasuđivati,1
raštrkati,1
zakikotasati,1
odobravati,1
zabraniti,1
doprešiti,1
obamresti,1
sinoć,1
umakati,1
prigovarati,1
prisluškivaln,1
opovrgnuti,1
detinjski,1
doma,1
razabrati,1
pobezati,1
popuštati,1
otpočiti,1
pomakosati,1
ščepati,1
prekoračiti,1
ugaziti,1
podeliti,1
gdegditi,1
kotrljati,1
protiviti,1
čunjati,1
preturati,1
smrviti,1
osedeti,1
sprati,1
nepovratno,1
odleteti,1
dojurisati,1
potrošiti,1
sustizati,1
zadati,1
zašiti,1
zakloniti,1
živahnuti,1
sahranjivati,1
javljati,1
paliti,1
sanjati,1
štekati,1
suočiti,1
prenoćiti,1
okomiti,1
odlučivati,1
vijati,1
usidriti,1
pritesniti,1
slikovito,1
zadiviti,1
upotrebiti,1
izbijati,1
buknuti,1
fakat,1
uozbiljiti,1
prosuti,1
pružati,1
prsnušiti,1
spasavati,1
dogovarati,1
gnječiti,1
zaključati,1
odstranjivati,1
zapustiti,1
prisećati,1
posetiti,1
goreti,1
uvoditi,1
kapriciozno,1
mrziti,1
dozvoliti,1
viđati,1
delovati,1
ukrštati,1
koketno,1
smeći,1
prikovati,1
srediti,1
onde,1
ondje,1
mije,1
dotakati,1
brkajlo,1
zvučno,1
ispuštati,1
primorati,1
digositi,1
dozvoljavati,1
propuštati,1
pojiti,1
škljocati,1
iskupiti,1
ukočiti,1
protrčati,1
jetko,1
strvina,1
zaudarati,1
pobuniti,1
posvati,1
našaliti,1
suvo,1
zavrnuti,1
zahvaljivati,1
uvedošiti,1
preostati,1
prekriti,1
nesvesno,1
ugraditi,1
osluškivati,1
češati,1
ravnodušno,1
proviriti,1
sasuti,1
cerekati,1
nesrećno,1
iskrsnuti,1
nestajati,1
bližiti,1
živo,1
produžiti,1
udati,1
posedeti,1
gužvahiti,1
dodavati,1
izmaći,1
nagađati,1
čudnovato,1
zagladiti,1
prohujati,1
umotavati,1
odvezati,1
razbacati,1
uzvratiti,1
načuljiti,1
brašno,1
besciljno,1
gadno,1
opsovati,1
urezati,1
zagustiti,1
podbadati,1
izbatinati,1
mešati,1
napinjati,1
puknuti,1
zgrčiti,1
seljački,1
mljackati,1
začerekati,1
omršaviti,1
uvredljivo,1
izdirati,1
prignuti,1
sedlati,1
uklanjati,1
postepeno,1
svrstavati,1
tutnjati,1
promarširati,1
osvrtjeti,1
napatiti,1
pritješnjavati,1
osvetiti,1
osiromašiti,1
svideti,1
otresti,1
boleti,1
istući,1
otrgati,1
pretio,1
odupreti,1
tvrdo,1
ublažiti,1
hrkati,1
mudro,1
sprvati,1
odricati,1
maći,1
utešiti,1
pogladiti,1
stisošiti,1
