infinitive_latin,frequency
zbuniti,1
nasmešiti,1
tačno,1
odmacati,1
nestati,1
zaboravljati,1
kuvati,1
odnijeti,1
vuneno,1
odživeti,1
učtivo,1
oženiti,1
odsedeti,1
jednom,1
baviti,1
snebivati,1
dopasti,1
zato,1
umrijeti,1
odevati,1
žaliti,1
izmisliti,1
žestiti,1
najzad,1
okružiti,1
zbaciti,1
nešto,1
doputovati,1
rasrditi,1
hajdemo,1
podizati,1
smetati,1
nedaleko,1
ljubazno,1
ponuditi,1
podgrejati,1
raspremiti,1
iskusiti,1
izustiti,1
prenoćiti,1
dugo,1
komešati,1
skupiti,1
osetiti,1
bučno,1
pridizati,1
sići,1
donijeti,1
napiti,1
osloboditi,1
izmučiti,1
gutati,1
zamarati,1
shvatati,1
otirati,1
poljubiti,1
razumeti,1
privući,1
stisnuti,1
zbrisati,1
poverljivo,1
zapamtiti,1
ućutati,1
danas,1
naposati,1
prekonoć,1
prepoznati,1
ćutati,1
prevesti,1
