infinitive_latin,frequency
положити,10
увредити,10
стављати,10
махати,10
сачекати,10
односити,10
саставити,10
неумољиво,10
кочити,10
штедети,10
зависити,10
збунити,9
куда,9
хвалити,9
доводити,9
преносити,9
покрити,9
сложити,9
развијати,9
измирити,9
мрзити,9
подједнако,9
пројахати,9
око,9
поделити,9
поздравити,9
донијети,9
постићи,9
страшно,9
растати,9
обесити,9
одвајати,9
сносити,9
дирнути,9
натраг,9
сазнавати,9
нападати,9
лећи,9
кружити,9
убити,9
малочас,9
претити,9
посетити,9
ставити,9
мерити,9
окруживати,9
срећно,9
терати,9
грејати,9
склапати,9
платити,9
поменути,9
везивати,9
одавати,9
разочарати,9
стрепити,9
отимати,9
ослушкивати,9
продирати,9
пећи,9
поклањати,9
предавати,9
мирити,9
тонути,9
изнети,9
ратовати,9
обратити,9
важити,8
разликовати,8
помињати,8
утицати,8
стезати,8
узбуђивати,8
изненада,8
привлачити,8
уистину,8
крстити,8
наступити,8
умотати,8
замишљати,8
колебати,8
приказати,8
забележити,8
средити,8
одакле,8
обраћати,8
пушити,8
дочекивати,8
позивати,8
рђаво,8
замислити,8
разабрати,8
померати,8
набављати,8
градити,8
претио,8
огорчити,8
извештавати,8
спремити,8
ценити,8
пуцати,8
сакупљати,8
јутрос,8
озбиљно,8
сумњати,8
почивати,8
одобравати,8
разбити,8
тренутно,8
одјекивати,8
добијати,8
пожалити,8
унети,8
поигравати,8
одбранити,8
испитивати,8
притрчати,8
шетати,8
донекле,8
освајати,8
искључиво,8
отворено,8
запамтити,8
понајвише,8
допуштати,8
скренути,8
покушати,8
променити,8
клечати,8
зазирати,8
указати,8
одмахивати,8
управљати,8
смирити,8
гушити,8
гасити,8
савијати,8
спашавати,8
скинути,8
пронаћи,8
утолико,8
сакупити,8
саветовати,8
ресити,7
распитивати,7
распоређивати,7
досад,7
предузети,7
овдје,7
љутито,7
стицати,7
сачувати,7
сударати,7
прикрити,7
објављивати,7
додавати,7
газити,7
пријатно,7
куповати,7
објавити,7
опремити,7
одузимати,7
тући,7
истински,7
заносити,7
болно,7
неодољиво,7
примицати,7
једанпут,7
затећи,7
прикривати,7
безобзирно,7
сусрести,7
запазити,7
изводити,7
пребацити,7
наменити,7
пружати,7
ослобађати,7
проширити,7
извршавати,7
свршавати,7
замолити,7
размишљати,7
заспати,7
занимати,7
схватати,7
представљати,7
приближавати,7
ућуткати,7
увлачити,7
обухватати,7
бележити,7
мирисати,7
викнути,7
упитати,7
користити,7
дозволити,7
постављати,7
расправљати,7
умешати,7
замарати,7
задрхтати,7
ћутке,7
порасти,7
задржавати,7
нудити,7
испратити,7
спречавати,7
осветлити,7
тргнути,7
трајно,7
лагано,7
завладати,7
плашити,7
горјети,7
прихватати,7
плести,7
скочити,7
измењати,7
заћи,7
силазити,7
заузимати,7
усталити,7
грчевито,7
вредети,7
вечито,7
честитати,7
вешати,7
итд.,7
устајати,6
састајати,6
препустити,6
бунити,6
пуно,6
метнути,6
видно,6
замрсити,6
радовати,6
маштати,6
нестајати,6
ретко,6
севати,6
продавати,6
низати,6
издвојити,6
несумњиво,6
такође,6
прекрити,6
повредити,6
лево,6
десно,6
зими,6
понудити,6
покренути,6
бирати,6
намерно,6
преписивати,6
противно,6
поправљати,6
угрозити,6
сагледати,6
презриво,6
попити,6
узбуђено,6
завршавати,6
осуђивати,6
угасити,6
заћутати,6
ваљда,6
лагати,6
приказивати,6
искрснути,6
заштитити,6
познати,6
превести,6
посветити,6
мировати,6
пропасти,6
изнова,6
сређивати,6
потражити,6
изневерити,6
потајно,6
докле,6
заморити,6
откривати,6
вајкати,6
савесно,6
склањати,6
погинути,6
раширити,6
онде,6
олакшати,6
нестрпљиво,6
додиривати,6
побијати,6
храбрити,6
признавати,6
сломити,6
проговорити,6
опрезно,6
опширно,6
искупити,6
