infinitive_latin,frequency
докле,8
уживати,8
терати,8
помало,8
природно,8
чистити,8
нешто,8
порушити,8
очигледно,8
скакати,8
прибрати,8
решавати,8
болити,8
одржавати,8
брисати,8
савршено,8
варати,8
студирати,8
привидно,7
обећати,7
повести,7
појављивати,7
истицати,7
прекрстити,7
савлађивати,7
маштати,7
развити,7
плаћати,7
увече,7
однети,7
претварати,7
покушавати,7
запамтити,7
пресећи,7
лећи,7
препричавати,7
дирати,7
вешто,7
надалеко,7
припадати,7
мировати,7
искористити,7
извлачити,7
нестајати,7
презриво,7
сазнати,7
прозвати,7
уносити,7
стражити,7
разабрати,7
псовати,7
издавати,7
полако,7
наслућивати,7
удаљити,7
дисати,7
гушити,7
муцати,7
борити,7
постављати,7
отимати,7
смислити,7
огорчити,7
искупити,7
указати,7
убрзо,7
горети,7
сакрити,7
разићи,7
хвалити,7
топити,7
потрести,7
гдје,7
сачекати,7
камоли,7
помињати,7
обраћати,7
затећи,7
понудити,7
претити,7
упитати,7
позивати,7
ваљда,7
грубо,7
изражавати,7
строго,7
дремати,7
понешто,7
корачати,7
протезати,6
одморити,6
узидати,6
окруживати,6
трајно,6
вечито,6
договорити,6
померати,6
преморити,6
одозго,6
савладати,6
навалити,6
запевати,6
пружити,6
наслонити,6
јахати,6
одредити,6
сачувати,6
замутити,6
обићи,6
приближити,6
сагледати,6
споља,6
избити,6
неодољиво,6
отворено,6
заплитати,6
признати,6
окупити,6
спасти,6
добивати,6
седати,6
постићи,6
клети,6
пећи,6
ткати,6
одупирати,6
скидати,6
обући,6
наступити,6
зависити,6
вребати,6
задрхтати,6
избегавати,6
легнути,6
такође,6
полетети,6
пливати,6
неуморно,6
умиривати,6
стиснути,6
сачињавати,6
смиривати,6
искрено,6
свирати,6
завршити,6
тумачити,6
низати,6
опростити,6
помирити,6
погађати,6
преживети,6
заносити,6
поднети,6
никако,6
шалити,6
мирисати,6
јутрос,6
полагати,6
ћутјети,6
изразити,6
дочекивати,6
спадати,6
подржати,6
јавно,6
оживети,6
избацити,6
изгинути,6
склањати,6
покривати,6
поделити,6
чудити,6
ресити,6
обухватити,6
завршавати,6
одлучно,6
дотада,6
женити,6
отпочити,6
забранити,6
трчати,6
начинити,6
уздисати,6
ставити,6
гађати,6
залазити,5
ројити,5
утицати,5
преносити,5
ометати,5
посртати,5
покварити,5
побећи,5
наумити,5
овуда,5
сакупљати,5
поседати,5
поразговарати,5
написати,5
упознати,5
вечно,5
рађати,5
заменити,5
премостити,5
дерати,5
поштено,5
опасти,5
изабрати,5
стављати,5
једномерно,5
шкрипати,5
одводити,5
мало-помало,5
постидити,5
изнутра,5
пуно,5
искрснути,5
укратко,5
изложити,5
обуставити,5
довршити,5
дангубити,5
ницати,5
напола,5
допрети,5
кулучити,5
знојити,5
пењати,5
забацити,5
надимати,5
грчити,5
кварити,5
одвратити,5
пронети,5
осипати,5
наређивати,5
дражити,5
лупати,5
махати,5
отуд,5
усправно,5
збунити,5
помешати,5
заћи,5
нагнути,5
опомињати,5
скинути,5
заспати,5
подсмевати,5
болно,5
додавати,5
придржавати,5
стењати,5
ситно,5
свега,5
окружити,5
разабирати,5
уверити,5
прочитати,5
куцати,5
мицати,5
постепено,5
тужно,5
упорно,5
издати,5
двапут,5
синоћ,5
хладно,5
глатко,5
попустити,5
распоређивати,5
кажњавати,5
напредовати,5
доводити,5
смењивати,5
невидљиво,5
захватити,5
потегнути,5
снажно,5
размишљати,5
послуживати,5
страдати,5
износити,5
срећно,5
склопити,5
наоко,5
претећи,5
изводити,5
обрнуто,5
одоздо,5
оштетити,5
равнодушно,5
поздрављати,5
покретати,5
олакшати,5
плести,5
хранити,5
обазирати,5
хитати,5
ласкати,5
планути,5
удахнути,5
додиривати,5
удати,5
одупрети,5
прилично,5
препустити,5
подржавати,5
копати,5
повлачити,5
озбиљно,5
заштитити,5
срести,5
нипошто,5
дирнути,5
увести,5
трудити,5
дигосити,5
задовољити,5
стрепити,5
оснивати,5
стидити,5
одвајати,5
штедети,5
настајати,4
састајати,4
простирати,4
чудно,4
саветовати,4
растерати,4
прескакати,4
препирати,4
убедити,4
скаменити,4
поручити,4
бдети,4
одигравати,4
излагати,4
набијати,4
обилно,4
сложити,4
блеснути,4
мутити,4
одређивати,4
измакнути,4
клатити,4
прислонити,4
напрезати,4
јурити,4
усећи,4
заостајати,4
збрисати,4
припремити,4
унапред,4
сазвати,4
сручити,4
лане,4
гранути,4
побијати,4
раставити,4
дотеривати,4
свитати,4
одмарати,4
ишчезавати,4
притистити,4
хукати,4
јекнути,4
растурати,4
одмахивати,4
распитивати,4
прочути,4
упоредо,4
неговати,4
разбити,4
одрастати,4
таласати,4
набити,4
горјети,4
пристати,4
снаћи,4
бојажљиво,4
пренети,4
зајазити,4
прикрити,4
противно,4
напољу,4
заћутати,4
преводити,4
опалити,4
испочетка,4
ноћас,4
наговорити,4
одавати,4
покорно,4
стишавати,4
разданити,4
жвакати,4
поцрвенети,4
извадити,4
одбацити,4
изаћи,4
