infinitive_latin,frequency
ljubiti,6
odjeknuti,6
dosađivati,6
letiti,6
nasmejati,6
pokušavati,6
prijatno,6
roditi,6
proveriti,6
ubrzo,6
odzvanjati,6
teći,6
spaziti,6
nekuda,6
propasti,6
vrtjeti,6
odatle,6
zadrhtati,6
prevariti,6
smesti,6
pogrešiti,6
proučavati,6
izlaziti,6
pobuniti,6
izraziti,6
skakutati,6
ubediti,6
napolje,6
jeknuti,6
nagraditi,6
uputiti,6
ispasti,6
odozdo,6
povesti,6
uperiti,6
ćutati,6
jedino,6
nekada,6
pretpostaviti,6
mirno,6
kratko,6
obožavati,5
uzviknuti,5
trajati,5
umreti,5
umeti,5
stupiti,5
noćas,5
privući,5
oterati,5
uskliknuti,5
nalik,5
obaviti,5
večeras,5
lupati,5
progunđati,5
sastojati,5
pokorno,5
ućutati,5
naga,5
čvrsto,5
nadati,5
slati,5
zaprepastiti,5
odigrati,5
probijati,5
osvetliti,5
razbacati,5
valjati,5
poskočiti,5
neprekidno,5
zalupiti,5
začusiti,5
neočekivano,5
naginjati,5
zamahnuti,5
preleteti,5
preseći,5
razlupati,5
skakati,5
zviždati,5
provlačiti,5
razbijati,5
dovršiti,5
čuditi,5
zatvarati,5
pucati,5
zasjati,5
zauzeti,5
letjeti,5
gotovo,5
jahati,5
mešati,5
protestovati,5
zahtevati,5
žuboriti,5
hvatati,5
povlačiti,5
klanjati,5
obeležiti,5
predstaviti,5
završavati,5
visoko,5
uznemireno,5
priznati,5
objaviti,5
pogoditi,5
nazivati,5
obavezno,5
prisustvovati,5
preporučivati,5
prestajati,5
uzimati,5
stavljati,5
sad,5
ozbiljno,5
požuriti,5
vrlo,5
boriti,5
podsećati,5
prihvatiti,5
otrovati,5
pojesti,5
ćutjeti,5
napiti,5
pevati,5
došanuti,5
razjasniti,5
vraćati,5
sresti,5
dunuti,5
upitno,5
naime,5
zasjasiti,5
juče,5
napraviti,5
suviše,5
sahraniti,5
preneti,5
poželeti,4
poželjeti,4
apsolutno,4
obećati,4
nastati,4
zbiti,4
najzad,4
bojiti,4
svečano,4
priznavati,4
prelivati,4
razaznati,4
gušiti,4
javljati,4
smetati,4
dopadati,4
nikad,4
nalaktiti,4
podeliti,4
povezati,4
umrijeti,4
namignuti,4
ikada,4
prodati,4
naglas,4
zaustavljati,4
viriti,4
mrziti,4
namrštiti,4
sedati,4
jamčiti,4
ironično,4
pola,4
platiti,4
štajati,4
dimiti,4
postadošiti,4
prirodno,4
tištati,4
snaći,4
doleteti,4
pritrčati,4
osvestiti,4
popraviti,4
ljutito,4
dojaditi,4
rastajati,4
vrisnuti,4
odletati,4
odvajati,4
zaviriti,4
zatražiti,4
ispisati,4
naterati,4
pel,4
odjeći,4
zvoniti,4
nadolje,4
odjuriti,4
izmučiti,4
prvo,4
zatim,4
nazirati,4
zaspati,4
otvorisati,4
privlačiti,4
odbaciti,4
nešto,4
kupati,4
razmisliti,4
ljutiti,4
razlegati,4
učtivo,4
plašiti,4
uzleteti,4
dodirnuti,4
umiriti,4
priljubiti,4
blebetati,4
ovako,4
zbunjivati,4
pozlatiti,4
razgledati,4
rasti,4
mešiti,4
zapamtiti,4
propustiti,4
uspinjati,4
promrmljati,4
drago,4
zadaviti,4
odvući,4
smisliti,4
povremeno,4
paliti,4
zabrinuto,4
odlučiti,4
postavljati,4
rastati,4
osloniti,4
našaliti,4
davati,4
zbuniti,4
ponekad,4
otvoreno,4
računati,4
obrisati,4
drhteti,4
čuvati,4
poneti,4
pričekati,4
hitati,4
presvući,4
garantovati,4
izveštavati,4
dogovoriti,4
stresti,4
šetati,4
polaziti,4
skrenuti,4
krenušiti,4
obasjati,4
žrtvovati,4
mračno,4
potresti,4
nikuda,4
hipnotisati,4
njihati,4
buknuti,4
zapaliti,4
nemirno,4
nastupiti,4
grešiti,3
opisati,3
dodati,3
kupiti,3
večito,3
porazgovarati,3
kući,3
smešno,3
često,3
obesiti,3
