infinitive_latin,frequency
објаснити,6
узалуд,6
osetiti,6
prepasti,6
uznemiriti,6
жељети,6
обузети,6
весело,6
veselo,6
плашити,6
крити,6
sići,6
sediti,6
nekako,6
будити,6
схватити,6
касно,6
продужити,6
веома,6
leći,6
mirno,6
uputiti,6
očekivati,6
показивати,6
седити,6
valjda,6
иначе,6
plašiti,6
izvoljeti,6
постати,6
престати,6
mahati,6
lagati,6
остајати,6
preduzeti,6
obavestiti,6
кући,6
kući,6
осетити,6
jasno,6
жалити,6
desiti,6
смести,6
uhvatiti,6
zahtevati,6
испитивати,6
ухватити,6
претећи,6
zaprepastiti,6
braniti,6
otvorisati,6
pojuriti,6
пре,6
праштати,6
poznati,6
suditi,5
krajnje,5
navići,5
некако,5
spavati,5
начинити,5
koristiti,5
grditi,5
napuniti,5
силно,5
poluglasno,5
utonuti,5
nikad,5
poraziti,5
замишљати,5
изјавити,5
посљати,5
zatražiti,5
намрштити,5
слати,5
kuda,5
мицати,5
propasti,5
малочас,5
pamtiti,5
navući,5
odbiti,5
пити,5
piti,5
тући,5
tući,5
бацити,5
причекати,5
исто,5
uzdahnuti,5
свући,5
rano,5
вредити,5
sinoć,5
обратити,5
uzvikan,5
саветовати,5
строго,5
напоље,5
жао,5
извести,5
здраво,5
naneti,5
pomiriti,5
одмахнути,5
враћати,5
дизати,5
voziti,5
навалити,5
nestrpljivo,5
vrediti,5
slabo,5
бежати,5
ispuniti,5
љубазно,5
ljubazno,5
око,5
namignuti,5
zaspati,5
препирати,5
захвалити,5
zahvaliti,5
обући,5
заиста,5
захваљивати,5
suviše,5
свакако,5
zagrliti,5
загрлити,5
pokriti,5
утонути,5
зачудити,5
preći,5
преместити,5
upoznati,5
дознати,5
zamoliti,5
dodati,5
nikako,5
изложити,5
izložiti,5
свиђати,5
sviđati,5
бунити,5
извадити,5
izvaditi,5
valjati,5
ticati,5
лагати,5
ukratko,5
smisliti,5
mešati,5
изазвати,5
gotovo,5
пријатељски,5
prijateljski,5
достојанствено,5
objaviti,5
натерати,5
naterati,5
kazniti,5
сићи,5
сакупити,5
tiho,5
obuzeti,5
размислити,5
сумњати,5
зграбити,5
узбудити,5
vređati,5
страшно,5
очевидно,5
доживети,5
posle,5
osmehnuti,5
zaključati,5
očigledno,5
uzdati,5
осмехнути,5
куд,5
očistiti,5
saznati,5
izdati,5
izvući,5
obećati,5
изазивати,5
подићи,5
umreti,5
vatreno,5
otputovati,5
пресећи,5
обрадовати,5
obradovati,5
полетети,5
срећно,5
srećno,5
вешати,5
nekad,5
uplašiti,5
