base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
tražiti,pretražiti,pre,5990,106
uzimati,preuzimati,pre,1280,106
sititi,zasititi,za,18,106
sipati,prosipati,pro,257,104
držati,pridržati,pri,5942,104
letiti,izletiti,iz,598,103
važiti,odvažiti,od,103,103
pretiti,zapretiti,za,644,103
varati,zavarati,za,506,103
praviti,upraviti,u,1783,103
vezati,privezati,pri,1111,102
brusiti,odbrusiti,od,19,102
liti,obliti,ob,96,102
hraniti,nahraniti,na,406,101
prljati,uprljati,u,60,101
seliti,useliti,u,108,100
uzrokovati,prouzrokovati,pro,23,100
upirati,odupirati,od,174,99
drmati,prodrmati,pro,45,99
magliti,zamagliti,za,124,99
liti,uliti,u,96,99
putovati,doputovati,do,1115,98
žaliti,sažaliti,sa,956,98
seliti,odseliti,od,108,98
moriti,zamoriti,za,149,98
tući,utući,u,538,97
viti,zaviti,za,221,97
kašljati,nakašljati,na,128,97
leteti,izleteti,iz,242,96
misliti,promisliti,pro,11168,96
visiti,uzvisiti,uz,1019,96
liti,zaliti,za,96,96
pratiti,propratiti,pro,2628,96
grliti,obgrliti,ob,360,96
računati,izračunati,iz,456,95
bivati,dobivati,do,1203,95
prtiti,uprtiti,u,23,95
stupati,zastupati,za,213,95
rušiti,narušiti,na,322,95
valiti,uvaliti,u,29,95
baviti,pribaviti,pri,1006,94
maknuti,razmaknuti,raz,233,94
spavati,prespavati,pre,3002,94
plašiti,zaplašiti,za,1454,94
platiti,naplatiti,na,1147,94
krutiti,ukrutiti,u,49,93
daviti,zadaviti,za,287,93
sipati,zasipati,za,257,92
vijati,previjati,pre,60,92
viknuti,priviknuti,pri,897,92
staviti,dostaviti,do,2536,91
šaliti,našaliti,na,524,91
cediti,procediti,pro,99,91
mazati,namazati,na,66,91
dužiti,izdužiti,iz,41,91
vraćati,navraćati,na,2954,91
gunđati,progunđati,pro,197,91
miriti,izmiriti,iz,265,90
roniti,zaroniti,za,41,90
poznavati,upoznavati,u,2760,90
obratiti,preobratiti,pre,1141,89
gledati,nagledati,na,11256,89
moriti,premoriti,pre,149,89
uditi,nauditi,na,74,89
slepiti,zaslepiti,za,164,89
trpeti,pretrpeti,pre,186,89
biti,prebiti,pre,187140,89
vrteti,zavrteti,za,334,88
lagati,ulagati,u,732,88
juriti,dojuriti,do,730,88
užiti,odužiti,od,15,88
vući,podvući,pod,1348,87
pečatiti,zapečatiti,za,12,87
dirati,razdirati,raz,285,87
legati,razlegati,raz,26,87
želiti,zaželiti,za,2427,87
terati,proterati,pro,632,87
mučiti,namučiti,na,1256,86
gurati,ugurati,u,620,86
općiti,uopćiti,u,6,86
jahati,odjahati,od,568,86
jecati,zajecati,za,244,86
taknuti,nataknuti,na,65,85
metati,premetati,pre,125,85
snivati,zasnivati,za,41,85
listati,prelistati,pre,100,85
veseliti,razveseliti,raz,254,85
roditi,izroditi,iz,1917,85
manjiti,umanjiti,u,232,85
leteti,odleteti,od,242,85
točiti,zatočiti,za,52,84
buniti,uzbuniti,uz,302,84
topiti,natopiti,na,216,84
teći,priteći,pri,826,84
likovati,nalikovati,na,133,84
kriviti,nakriviti,na,343,84
dragati,razdragati,raz,350,84
govoriti,ugovoriti,u,13834,83
dosećati,predosećati,pre,18,83
govoriti,prigovoriti,pri,13834,83
likovati,dolikovati,do,133,82
svirati,zasvirati,za,863,82
družiti,udružiti,u,194,82
liti,proliti,pro,96,82
mamiti,izmamiti,iz,215,82
sušiti,sasušiti,sa,166,82
brojati,izbrojati,iz,302,81
tišati,utišati,u,8,81
hvatati,zahvatati,za,984,81
vedriti,razvedriti,raz,44,81
liti,izliti,iz,96,81
