infinitive_latin,frequency
умивати,7
признати,7
младо,7
тонути,7
попреко,7
нестати,7
садити,7
нагло,7
трчати,7
пре,7
гристи,7
довољно,7
такође,7
испасти,7
јављати,7
успети,7
звонити,7
написати,7
израдити,7
унатраг,7
наручити,7
одлетети,7
окачити,7
нагнати,6
непрекидно,6
називати,6
судити,6
силазити,6
поделити,6
обратно,6
дању,6
обележити,6
изнутра,6
седати,6
горети,6
упалити,6
напунити,6
урадити,6
дозволити,6
крити,6
сисати,6
надати,6
повлачити,6
горе,6
додиривати,6
заболети,6
означавати,6
излечити,6
пар,6
разговарати,6
тући,6
сретати,6
истовремено,6
препоручити,6
покренути,6
сачувати,6
одати,6
обнављати,6
бојити,6
спремати,6
женити,6
обазрети,6
положити,6
уједно,6
споро,6
куцати,6
испоставити,6
увести,6
помолити,6
гајити,6
одржавати,6
скупити,6
напамет,6
одабрати,6
тренутно,6
подсетити,6
зевати,6
мешати,6
ретко,6
продужити,6
споља,6
помести,6
недавно,6
ујести,6
некмоли,6
дневно,6
одредити,6
настати,6
пружати,6
гонити,6
засадити,6
предати,6
зидати,6
поклонити,6
пристајати,6
односно,6
праштати,6
издржати,6
допремити,6
завући,6
угрејати,6
листати,6
уступити,6
свршити,6
отприлике,6
проговорити,6
ходати,6
десно,6
канути,6
недостајати,6
обрукати,6
пливати,6
пиљити,6
зачути,6
израбљивати,6
бележити,5
склонити,5
наилазити,5
успевати,5
провести,5
посвећивати,5
углавном,5
избацити,5
поднети,5
опажати,5
предвидети,5
зими,5
појити,5
тапшати,5
занимати,5
преноћити,5
ишчезавати,5
бријати,5
измешати,5
украсти,5
уједати,5
укрцати,5
однијети,5
изговарати,5
срицати,5
сахрањивати,5
постарати,5
одрастати,5
пишати,5
прогутати,5
распитивати,5
чешљати,5
легнути,5
смети,5
развезати,5
привлачити,5
необично,5
остварити,5
наменити,5
нарасти,5
Немо,5
распоредити,5
брати,5
појати,5
посетити,5
деловати,5
прво,5
раширити,5
додирнути,5
изврнути,5
стварати,5
уредити,5
чаврљати,5
неприметно,5
попети,5
подносити,5
застати,5
одјекнути,5
плаћати,5
исећи,5
доживљавати,5
проверити,5
доживети,5
кратко,5
напуштати,5
једноставно,5
осмехнути,5
потећи,5
презивати,5
одлежати,5
исцедити,5
откуд,5
окупити,5
радосно,5
саздати,5
запрепастити,5
проширити,5
обновити,5
дунути,5
савршено,5
венчати,5
усинити,5
заплакати,5
напред,5
откинути,5
заустављати,5
удати,5
улетети,5
ћутјети,5
нажао,5
јурити,5
пуцкетати,5
боловати,5
укрштати,5
определити,5
летјети,5
нудити,5
изградити,5
стезати,5
наложити,5
уловити,5
нарицати,5
ловити,5
уплести,4
вртети,4
додавати,4
бежати,4
штитити,4
испунити,4
заокупити,4
захватати,4
избијати,4
постављати,4
откуда,4
смрдети,4
дограбити,4
прескакати,4
развити,4
скривати,4
заштитити,4
прегледати,4
завести,4
повезати,4
догађати,4
поштовати,4
препознавати,4
трагати,4
разазнавати,4
зачудо,4
предузети,4
растати,4
кувати,4
предложити,4
гурнути,4
објавити,4
стицати,4
допирати,4
вечерати,4
шапнути,4
трипут,4
полетети,4
отерати,4
напити,4
трепнути,4
испратити,4
