infinitive_latin,frequency
опонашати,4
широко,4
завирити,4
ослободити,4
пријатно,4
брисати,4
удесно,4
сагнути,4
мрдати,4
грдити,4
сетно,4
одржавати,4
планути,4
смешно,4
завиривати,4
разбити,4
мимоићи,4
гегати,4
истиснути,4
збунити,4
захвалити,4
ждерати,4
објашњавати,4
тутнути,4
трљати,4
изненадити,4
рикнути,4
преливати,4
звучати,4
препустити,4
дивно,4
светлети,4
издавати,4
бавити,4
шкрипати,4
открити,4
занемети,4
заокретати,4
трчкарати,4
одјекнути,4
полетети,4
мирисати,4
дивљати,4
пријавити,4
утонути,4
допадати,4
навући,4
пристајати,4
одушевити,4
здраво,4
радо,4
залупити,4
махнути,4
унапред,4
повлачити,4
рашчеречити,4
жмиркати,4
увис,4
одатле,4
свакако,4
саставити,4
коначно,4
чешати,4
проговорити,4
запањити,4
вадити,4
откако,4
ушуњати,4
скратити,4
млатарати,4
превозити,4
називати,4
посветити,4
ходити,4
стидљиво,4
научити,4
закуцати,4
дозивати,4
представити,4
послужити,4
запитати,4
осмотрити,4
рекнути,4
дрхтати,4
диктирати,4
зарађивати,4
поштено,4
врпољити,4
потрошити,4
запљускивати,4
завијати,4
бројати,4
узалуд,4
застењати,4
ужурбано,4
трошити,4
чудити,4
допуштати,4
патити,4
пар,4
пољубити,4
дотле,4
сумњати,4
предлагати,4
изгласати,4
одредити,4
доделити,4
уклонити,4
умало,4
обрукати,4
наградити,4
доспети,4
лупкати,4
промуцати,4
уредити,4
бранити,4
упустити,4
притрчати,4
лишити,4
купати,4
прилећи,4
довршити,4
отпловити,4
избећи,4
полазити,4
шаптати,4
наплаћивати,4
намеравати,4
померати,4
тонути,4
измучити,4
нула-нути,4
манж,4
шпацирати,4
потом,3
ретко,3
свакодневно,3
заложити,3
сведочити,3
опипати,3
кратко,3
загрмети,3
снити,3
надоље,3
зањихати,3
опасати,3
миломити,3
трпети,3
бучно,3
супротно,3
причекати,3
одахнути,3
унаоколо,3
дувати,3
отиснути,3
истурити,3
дрхтурити,3
искотрљати,3
праћакати,3
ближити,3
могадити,3
основати,3
пропустити,3
пословати,3
гадљиво,3
придржавати,3
запазити,3
замлатарати,3
искључити,3
ономад,3
богзна,3
умјети,3
напабирчити,3
прекардашити,3
густо,3
ућутати,3
оклевати,3
попреко,3
балансирати,3
овладати,3
изборити,3
отети,3
оженити,3
насмешити,3
указивати,3
пресвући,3
шумно,3
завртити,3
одмакнути,3
денути,3
блеснути,3
икад,3
описати,3
цвилети,3
спретно,3
запињати,3
фрктати,3
претпоставити,3
замало,3
множити,3
преплашити,3
израчунати,3
правилно,3
сјатити,3
озарити,3
глупо,3
приличити,3
повезати,3
углавном,3
изнутра,3
завући,3
плашљиво,3
дотрчати,3
загорчавати,3
притрчавати,3
завити,3
кидати,3
превијати,3
летити,3
брижно,3
својеручно,3
обртати,3
положити,3
откључати,3
угурати,3
мерити,3
отарасити,3
преноћити,3
одолети,3
чисто,3
устукнути,3
разабрати,3
фалсификовати,3
успешно,3
скакати,3
ређати,3
преузимати,3
узгред,3
привести,3
попустити,3
предахнути,3
извињавати,3
усрдно,3
несвесно,3
легнути,3
мрштити,3
успротивити,3
умивати,3
отресати,3
одразити,3
насмејати,3
сушити,3
солидно,3
окусити,3
бодро,3
сменити,3
упорно,3
вирити,3
састојати,3
снабдети,3
затварати,3
успевати,3
славити,3
расправљати,3
нападно,3
срочити,3
гласити,3
угледати,3
грабити,3
заливати,3
кришом,3
претећи,3
упознати,3
одувати,3
њихати,3
улагивачки,3
задати,3
радознало,3
навлачити,3
наилазити,3
неизоставно,3
поправљати,3
чујно,3
ритати,3
раставити,3
сливати,3
ангажовати,3
поцепати,3
одлетјети,3
ловити,3
мазати,3
журно,3
плесати,3
пљескати,3
пијуцкати,3
недостајати,3
доживети,3
баталити,3
стећи,3
зевнути,3
нарушити,3
откачити,3
пројурити,3
склепати,3
завртети,3
пронети,3
обојити,3
смешкати,3
неуобичајено,3
упућивати,3
прибећи,3
продужити,3
настанити,3
накупити,3
препоручити,3
откад,3
објављивати,3
задовољавати,3
спојити,3
искамчити,3
решавати,3
шапутати,3
проверити,3
олакшати,3
одузети,3
удаљивати,3
зачас,3
истрести,3
премишљати,3
свући,3
лећи,3
натакнути,3
обузимати,3
промолити,3
покушавати,3
благовремено,3
победити,3
поступити,3
копати,3
најурити,3
светити,3
намазати,3
гладити,3
истрчавати,3
организовати,3
замрети,3
обновити,3
лукаво,3
утврдити,3
распасти,3
бодрити,3
напредовати,3
крчкати,3
итд.,3
одсвирати,3
оптеретити,3
редати,3
освојити,3
саградити,3
замуцати,3
управљати,3
живахно,3
високо,3
уочити,3
спотицати,3
прискочити,3
изигравати,3
упуштати,3
усудити,3
подржати,3
узврпољити,3
пожељети,3
несебично,3
никуд,3
одмарати,3
стуштити,3
натоварити,3
кикотати,3
шћућурити,3
уздизати,3
избледети,3
заменити,3
настати,3
затрести,3
узрујавати,3
напипати,3
извалити,3
поштовати,3
месечно,3
нестајати,3
грцати,3
масирати,3
шести,3
шеткати,3
премлатити,3
прохтети,3
савладати,3
хладно,3
постајати,3
галамити,3
настојати,3
јавно,3
вриснути,3
одувек,3
севати,3
преспавати,3
сахранити,3
прокљувити,3
љутити,3
навраћати,3
поносно,3
заустављати,3
унијети,3
отимати,3
напустити,3
одиграти,3
одаламити,3
присетити,3
солити,3
растати,3
приснити,3
уздати,3
милити,3
начуљити,3
шибати,3
смејуљити,3
тапкати,3
ослушнети,3
нагнути,3
нечујно,3
упропастити,3
покоравати,3
додиривати,3
укратко,3
налетети,3
стрпљиво,3
подавити,3
појављивати,3
повећавати,3
достојанствено,3
пострадати,3
сипати,3
шокирати,3
кукати,3
преврнути,3
вребати,3
огледати,3
запљуснути,3
разболети,3
пристизати,3
мрко,3
вечерас,3
изнајмити,3
довући,3
коначити,3
зачвити,3
долетети,3
мунути,3
успентрати,3
притерати,3
испливавати,3
намучити,3
досадити,3
превести,2
освежити,2
сусретати,2
суморно,2
завезати,2
смакнути,2
мрднути,2
неодлучно,2
спречавати,2
тумарати,2
забрзати,2
неодређено,2
укрстити,2
паралелно,2
усијати,2
употребљавати,2
стремити,2
стегнути,2
претресати,2
доводити,2
прозборити,2
услужно,2
одмахнути,2
зашапутати,2
исповедити,2
покренути,2
покорити,2
смрачити,2
гасити,2
чучати,2
усправити,2
слегнути,2
прогунђати,2
плести,2
уклесати,2
сводити,2
бадава,2
изгарати,2
зујати,2
навирати,2
бунцати,2
прошаптати,2
ушити,2
тврдоглаво,2
пакосно,2
склизнути,2
треснути,2
успорити,2
преставити,2
саклонити,2
упокојити,2
одапети,2
потрести,2
заковрнути,2
извољевати,2
нададити,2
спадати,2
опсести,2
омерачити,2
јављати,2
фино,2
масовно,2
превазилазити,2
одерати,2
цветати,2
предвидети,2
изручити,2
харати,2
ликвидирати,2
одшкринути,2
сејати,2
поткресати,2
забацити,2
дохватати,2
придружити,2
острићи,2
престрашити,2
облепити,2
насликати,2
задићи,2
испрати,2
писнути,2
нагло,2
испуњавати,2
скупа,2
устрептати,2
гиздаво,2
заобилазити,2
преузети,2
дијаметрално,2
услужити,2
осушити,2
рашчешљати,2
веселити,2
лагати,2
јевтино,2
уродити,2
утрапити,2
начудити,2
пребивати,2
потрајати,2
стрпити,2
уцмекати,2
овајдити,2
зуцнути,2
загрлити,2
изгурати,2
заждити,2
одрапити,2
штампати,2
излетати,2
намештати,2
наглашавати,2
обасјавати,2
бирати,2
пљувати,2
извинити,2
узмоћи,2
напето,2
тулити,2
клечати,2
одгодити,2
пренети,2
побунити,2
предузимати,2
дуговати,2
досезати,2
пуно,2
прошапутати,2
бележити,2
оправљати,2
производити,2
бешумно,2
клизнути,2
фелдмаршати,2
исказати,2
неиздржљиво,2
бунити,2
искористити,2
штипати,2
гракнути,2
поменути,2
искосити,2
застидити,2
великодушно,2
исписати,2
стропоштавати,2
кидисати,2
поздрављати,2
поцрвенети,2
одобравати,2
предузети,2
подупрети,2
пентрати,2
потиснути,2
садржати,2
отприлике,2
уступати,2
надјачати,2
поскакивати,2
дотакати,2
умањивати,2
запиткивати,2
премештати,2
достизати,2
заћутати,2
непрекидно,2
насамо,2
набити,2
узмицати,2
смирити,2
вејао,2
забрањивати,2
удаљавати,2
надугачко,2
громко,2
ослушкивати,2
пресецати,2
увидети,2
сретати,2
друкчије,2
местимично,2
опалити,2
потресати,2
звизнути,2
кипети,2
окупљати,2
проводити,2
усредсредити,2
осинути,2
успоставити,2
одмеравати,2
забити,2
савлађивати,2
напола,2
отргнути,2
безбрижно,2
детаљно,2
поносити,2
умиљато,2
боравити,2
беспрекорно,2
пожалити,2
грицкати,2
слити,2
блиставо,2
запутити,2
увенути,2
млитаво,2
налетати,2
закачити,2
описивати,2
експлодирати,2
обавезати,2
прснути,2
увелико,2
кумити,2
слати,2
растужити,2
кочоперити,2
пуцати,2
помаљати,2
зачињавати,2
одмицати,2
горко,2
зинути,2
састати,2
задремати,2
емитовати,2
селити,2
натрчати,2
запленити,2
боцкати,2
покварити,2
праскати,2
савијати,2
размислити,2
усхитити,2
скромно,2
усхићено,2
онде,2
пропети,2
ограничити,2
одабрати,2
извити,2
излетити,2
варати,2
генијално,2
страдати,2
ужурбати,2
пребројати,2
дивити,2
искобељати,2
однијети,2
дрмусати,2
одмагље,2
забринуто,2
замирати,2
снисходљиво,2
нагрнути,2
извирити,2
топити,2
победоносно,2
растрчати,2
узвратити,2
охладити,2
урезати,2
домоћи,2
пљачкати,2
искезити,2
увећавати,2
слећи,2
лити,2
радовати,2
реметити,2
пријати,2
сванути,2
цркавати,2
таманити,2
преварити,2
изути,2
досад,2
погрешно,2
знојити,2
марширати,2
ископати,2
киселити,2
тестерисати,2
прати,2
преместити,2
оглушити,2
испоручити,2
одбацити,2
довозити,2
монтирати,2
обиловати,2
притегнути,2
забављати,2
остварити,2
спасавати,2
спајати,2
шуштати,2
поигравати,2
укључити,2
савесно,2
измењивати,2
изанђати,2
зашкрипати,2
достојно,2
оценити,2
негативно,2
промувати,2
развезати,2
уловити,2
акробати,2
њушкати,2
оивичити,2
функционисати,2
усисавати,2
предвидјети,2
снимити,2
зовнути,2
засмејати,2
уперити,2
обазирати,2
провалити,2
претходити,2
галантно,2
заостао,2
сервирати,2
икада,2
злослутно,2
спокојно,2
произвести,2
надимати,2
приложити,2
лицитирати,2
жртвовати,2
фалити,2
уздржавати,2
обавестити,2
разонодити,2
обдарити,2
прострести,2
зграбити,2
оштетити,2
загњурити,2
прочепркати,2
чити,2
потезати,2
темељито,2
приљубити,2
туговати,2
навечер,2
просечно,2
збити,2
споро,2
смањити,2
пребирати,2
подвргнути,2
појачати,2
зими,2
летјети,2
вечито,2
блажено,2
удисати,2
избрисати,2
цмакати,2
мило,2
