infinitive_latin,frequency
звонити,3
дозволити,3
замишљати,3
допуштати,3
зидати,3
јуришати,3
збацити,3
запалити,3
коцкати,3
старити,3
ослонити,3
смирити,3
поломити,3
принудити,3
јавно,3
навршити,3
помешати,3
полазити,3
споља,3
урадити,3
приволети,3
опажати,3
невешто,3
истицати,3
плаћати,3
богато,3
предузети,3
прогнати,3
поновити,3
остварити,3
допунити,3
заударати,3
гајити,3
спремити,3
врло,3
отровати,3
првобитно,3
одати,3
одбацити,3
мало-помало,3
обрезати,3
тонути,3
ронити,3
тихо,3
очитати,3
порађати,3
уписати,3
опевати,3
кажњавати,3
некако,3
захваљивати,3
распознати,3
махати,3
издржати,3
вазда,3
омогућивати,3
ковати,3
испразнити,3
промашити,3
разнети,3
трептати,3
чудити,3
изразити,3
угојити,3
звиждати,3
изгазити,3
сазревати,3
ваљда,3
намеравати,3
закључивати,3
наступити,3
олакшати,3
звучити,3
зарадити,3
ограничити,3
потписати,3
уручити,3
вечерас,3
повезивати,3
заслуживати,3
погинути,3
сложно,3
пар,3
пећи,3
висити,3
укључивати,3
раздвојити,3
повезати,3
измислити,3
обнављати,3
сванути,3
смањити,3
сударити,3
спасити,3
сретати,3
снаћи,3
жртвовати,3
качити,3
допуњавати,3
потицати,3
назирати,3
постизати,3
пропуштати,3
увлачити,3
почивати,3
подробно,3
зауставити,3
зовнути,3
поклањати,3
одгонетнути,3
бдети,3
прснути,3
умножавати,3
силовати,3
смислити,3
хучати,3
распитивати,3
натоварити,3
узвикнути,3
састојати,3
помагати,3
превртати,3
блистати,3
пунити,3
убацити,3
прилагати,3
појити,3
вејати,3
осујетити,3
допрети,3
штампати,3
разлити,3
обистинити,3
успоставити,3
пловити,3
оденути,3
жудети,3
поп,3
осмотрити,3
поднети,3
изменити,3
приложити,3
удати,3
оживети,3
узнемирити,3
натерати,2
обрадити,2
публиковати,2
основати,2
разорити,2
уцртати,2
издиктирати,2
отиснути,2
укочити,2
наступати,2
гњечити,2
гушити,2
убудуће,2
цурити,2
одобравати,2
украсити,2
разазнати,2
полемисати,2
пролетети,2
размењивати,2
распоредити,2
појављивати,2
неизбежно,2
поступити,2
реконструисати,2
дописивати,2
коричити,2
прескочити,2
преостајати,2
крчити,2
саветовати,2
дотаћи,2
прескакати,2
олабавити,2
затезати,2
сабрати,2
испаштати,2
окајати,2
ценити,2
успешно,2
писмено,2
заштитити,2
увежбати,2
радовати,2
свлачити,2
објашњавати,2
очешљати,2
украсти,2
опљачкати,2
истодобно,2
сазидати,2
најавити,2
додељивати,2
упасти,2
пресрести,2
хитнути,2
закачити,2
одјездити,2
посумњати,2
наудити,2
скакати,2
премештати,2
сабијати,2
лично,2
намотавати,2
дићи,2
израчунати,2
престравити,2
месечно,2
обрадовати,2
одмицати,2
нићи,2
куд,2
назрети,2
посаветовати,2
убости,2
препознадити,2
одстојати,2
бескрајно,2
уочавати,2
изазивати,2
снабдети,2
потрудити,2
затицати,2
потписивати,2
испољавати,2
наравнити,2
поступати,2
месити,2
попети,2
удесити,2
сачекати,2
најести,2
зачинити,2
опростити,2
обазрети,2
испратити,2
кинути,2
чешати,2
допадати,2
чаврљати,2
напити,2
упалити,2
шетати,2
упозорити,2
одјекивати,2
гласно,2
пожудно,2
удисати,2
застајати,2
кидисати,2
пропратити,2
чупати,2
навирати,2
обманути,2
састати,2
завладати,2
сагледати,2
грлити,2
руковати,2
преобразити,2
истински,2
услишити,2
уснути,2
претакати,2
расећи,2
обављати,2
допремити,2
оградити,2
упуштати,2
спречавати,2
допола,2
помаљати,2
усрдно,2
докопати,2
задржавати,2
скидати,2
брижљиво,2
жудити,2
смрдјети,2
порицати,2
напомињати,2
заклапати,2
препустити,2
предвидети,2
допустити,2
уливати,2
прикључити,2
равнати,2
зачуђено,2
придизати,2
дрхтати,2
погибити,2
однекуд,2
одступати,2
помишљати,2
населити,2
делимично,2
продати,2
проучавати,2
разболети,2
свргнути,2
навршавати,2
старати,2
опседати,2
укротити,2
побити,2
довршити,2
убацивати,2
нарасти,2
привлачити,2
укрштати,2
одбранити,2
простирати,2
знатно,2
поткрепити,2
смањивати,2
потчинити,2
бичевати,2
подржати,2
бркати,2
покривати,2
преузети,2
изоставити,2
посувратити,2
одсећи,2
подвргнути,2
бунцати,2
преноћити,2
коментарисати,2
клањати,2
изнутра,2
приспети,2
осиромашити,2
камоли,2
удворити,2
одстранити,2
отприлике,2
пожурити,2
донијети,2
осведочити,2
потврдити,2
истањити,2
нерадо,2
обедовати,2
наградити,2
порасти,2
залепити,2
доле,2
домоћи,2
кротити,2
досећи,2
разазнавати,2
котрљати,2
примећивати,2
понешто,2
отресати,2
мимоићи,2
вршити,2
разапети,2
ословљавати,2
сагоревати,2
красти,2
годишње,2
велити,2
докле,2
изостављати,2
међусобно,2
сјатити,2
видати,2
забадати,2
уминути,2
зацељивати,2
прибирати,2
изучавати,2
забости,2
представити,2
нацртати,2
преливати,2
претицати,2
приклањати,2
измицати,2
разбијати,2
налетети,2
гађати,2
приковати,2
избројати,2
стрпати,2
свеже,2
преузимати,2
наглас,2
нимало,2
ниско,2
притиснути,2
укупно,2
поређати,2
навешћивати,2
удаљити,2
разумевати,2
необично,2
пријати,2
зазорјети,2
одазивати,2
пожети,2
натезати,2
задочнети,2
уједно,2
пробати,2
машити,2
опоравити,2
утолико,2
снести,2
испилити,2
јефтино,2
произлазити,2
разлупати,2
потурити,2
пропустити,2
осврнути,2
добацити,2
задесити,2
посадити,2
непосредно,2
припустити,2
спровести,2
записивати,2
лебдети,2
незаинтересовано,2
општити,2
обавештавати,2
итд.,2
насрнути,2
празнити,2
оценити,2
проходати,2
мерити,2
цвилити,2
откидати,2
познадити,2
погубити,2
изгнати,2
усвајати,2
пропасти,2
непомично,2
скотурати,2
одлутати,2
одузети,2
бех,2
изговорити,2
заузимати,2
сејати,2
причврстити,2
ослобађати,2
надлетати,2
прождирати,2
треперити,2
удаљивати,2
строго,2
слично,2
изводити,2
условити,2
неосетно,2
производити,2
укључити,2
мије,2
икад,2
свидети,2
наденути,2
обитавати,2
именовати,2
остарити,2
определити,2
дешавати,2
свеједно,2
скривати,2
положити,2
ослањати,2
заиста,2
пребацивати,2
супротно,2
обрасти,2
изрицати,2
струнати,2
довде,2
покајати,2
настајати,2
уживати,2
потплаћивати,2
ујести,2
походити,2
постепено,2
позајмити,2
прхнути,2
невероватно,2
боловати,2
оздравити,2
кључати,2
жалити,2
запасти,2
кушати,2
прогонити,2
оседети,2
процењивати,2
повратити,2
мамити,2
одустати,2
прошапутати,2
изустити,2
немогуће,2
изградити,2
викати,2
наслеђивати,2
докучити,2
свитати,2
солити,2
пречити,2
појмити,2
пести,2
срати,2
отпевати,2
докторирати,2
умотати,2
легнути,2
брисати,2
наплаћивати,2
проносити,2
стишавати,2
завлачити,2
испуњавати,2
оглашавати,2
отпутовати,2
нишанити,2
дојити,2
подлећи,2
пресудити,2
прикупљати,2
спречити,2
употребљавати,2
садити,2
посвађати,2
симболисати,2
угрејати,2
рецитовати,2
смети,2
шапутати,2
милити,2
развести,2
превршити,2
помести,2
диктирати,2
одлетети,2
доживети,2
супротставити,2
заузети,2
избегавати,2
грешити,2
засужнити,2
досад,2
комбиновати,2
средити,2
практиковати,2
ујесен,2
жватати,2
цедити,2
опасти,2
досегнути,2
запањено,2
обувати,2
урезати,2
оборити,2
уредити,2
плести,2
мрзети,2
саслушати,2
попушити,2
занемарити,2
уступити,2
чудно,2
аречитати,2
назначити,2
навише,2
изнајмити,2
захтевати,2
запутити,2
откинути,2
испадати,2
пописати,2
ослушнути,2
жећи,2
растати,2
привремено,2
излити,2
ситно,2
померати,2
јуче,2
угушити,2
здробити,2
закопати,2
позајмљивати,2
отицати,2
подредити,2
преудати,2
постити,2
дотакнути,2
наилазити,2
разделити,2
истерати,2
изневерити,2
закуцати,2
збивати,2
осветлити,2
газити,2
одскакати,2
почести,2
ноћас,2
обистињивати,2
доручковати,2
опомињати,2
гадити,2
терорисати,2
догнати,1
пролити,1
хазарско,1
откопати,1
особито,1
потврђивати,1
посвећивати,1
систематизовати,1
проучити,1
дешифровати,1
припитомити,1
ославити,1
гомилати,1
измаћи,1
болити,1
кужити,1
морити,1
разгоропадити,1
скидети,1
скидјети,1
срнути,1
покорити,1
позлатити,1
закључати,1
вав,1
одатле,1
нанизати,1
сустизати,1
излећи,1
шкодити,1
обрати,1
илустровати,1
лсајлити,1
напоменути,1
груписати,1
наново,1
могућно,1
поготову,1
слева,1
удесно,1
прохтети,1
засебно,1
дијагонално,1
сметнути,1
обесхрабрити,1
оријентисати,1
преустројавати,1
преметати,1
уложити,1
лаћати,1
додворавати,1
нападно,1
одозго,1
убројити,1
прионути,1
сврстати,1
шорати,1
наликовати,1
убележавати,1
позирати,1
дотад,1
изискивати,1
опустити,1
поразити,1
пузити,1
извалити,1
упртити,1
сплести,1
замерати,1
својевремено,1
одсликавати,1
намиривати,1
трепнути,1
прислуживати,1
нажалост,1
васпостављати,1
прилагођавати,1
иселити,1
појати,1
опити,1
војнички,1
јенопољски,1
управљати,1
прелетети,1
прилити,1
отуд,1
наследити,1
уступати,1
домашати,1
разбежати,1
одбијати,1
замахнути,1
наоко,1
насртати,1
раванити,1
скрасити,1
назобити,1
примицати,1
топити,1
изрецитовати,1
унијети,1
прострети,1
напола,1
покрити,1
одуговлачити,1
запечати,1
дубити,1
кондакати,1
чучати,1
пропутовати,1
савесно,1
успорити,1
залетети,1
глачати,1
избети,1
чистити,1
забијати,1
спопасти,1
обећати,1
допутовати,1
заискати,1
занемозити,1
сагати,1
бучити,1
намакати,1
почешати,1
обдарити,1
ускласати,1
засејати,1
клати,1
избацивати,1
подучавати,1
ускладити,1
подучити,1
налегати,1
разгаљивати,1
сумњати,1
такмичити,1
преставити,1
прошетати,1
изљубити,1
истрезнити,1
издалека,1
пуцнути,1
заволети,1
шкрипати,1
одгристи,1
наобећати,1
заколити,1
одоздо,1
около,1
обузети,1
онде,1
разрушити,1
дивљати,1
сервилити,1
мљацкати,1
ослушкивати,1
запети,1
напрегнуто,1
порезати,1
цмоктати,1
догорети,1
стуштити,1
блудети,1
огрнути,1
ословити,1
окусити,1
растрз,1
заснивати,1
црвеноок,1
постигнути,1
престајати,1
препасти,1
препадати,1
обити,1
умало,1
побезати,1
попустити,1
убрати,1
сладити,1
изронити,1
црпсти,1
жестоко,1
исцурити,1
проклети,1
изјутра,1
укисети,1
гурати,1
неуморно,1
штогод,1
проистицати,1
пребројавати,1
причињавати,1
изапрати,1
проналазити,1
кир,1
придржавати,1
окупити,1
распарати,1
приправити,1
растајати,1
прекорачивати,1
мотрити,1
дотада,1
прикривати,1
признадити,1
обујмљивати,1
исисати,1
придодати,1
сучељавати,1
доспевати,1
стрепити,1
тежити,1
обрачунати,1
опасно,1
исукати,1
наумити,1
бријати,1
трчкарати,1
оседлати,1
натицати,1
узјахати,1
дадоши,1
распалити,1
одошити,1
зачусити,1
нападати,1
ошинути,1
примисати,1
ћутке,1
буктати,1
починути,1
седошити,1
упадошити,1
мицати,1
свезати,1
умирити,1
треперати,1
смиривати,1
откотрљати,1
узвикан,1
свакад,1
дотрчати,1
намазати,1
обријати,1
однести,1
издахнути,1
доселити,1
пуно,1
стојати,1
упражњавати,1
пребрајати,1
склонити,1
направити,1
иступити,1
шкодљиво,1
пробирати,1
поредити,1
цимати,1
издавати,1
мастити,1
улепити,1
препоручити,1
припремати,1
предстојати,1
опасивати,1
шаптати,1
изувати,1
плевити,1
неодољиво,1
укошо,1
затрубити,1
прослављати,1
сксиршити,1
протезати,1
крзно,1
равноправно,1
извртати,1
прерачунавати,1
потпадати,1
смрзати,1
изручити,1
бекнути,1
усмено,1
угрозити,1
гнојити,1
задобити,1
замрљати,1
равно,1
уштавити,1
стегнути,1
узев,1
наљутити,1
сврбети,1
сврбјети,1
преминути,1
рекосити,1
одувек,1
наговарати,1
надвладати,1
одбрављати,1
славити,1
напоље,1
наносити,1
колебати,1
превагнути,1
наговорити,1
предложити,1
пребећи,1
преокренути,1
трљати,1
истрошити,1
љубоморно,1
најпра,1
растурити,1
одвратити,1
уверисати,1
заповедити,1
зарати,1
просити,1
ојачати,1
заковати,1
угостити,1
углавном,1
обнажити,1
разилазити,1
раскинути,1
израњати,1
окрзнути,1
привикнути,1
сручити,1
проводити,1
покоравати,1
пењати,1
омогућити,1
винути,1
поништити,1
понићи,1
окушати,1
замраћивати,1
замонашити,1
затрпати,1
презирати,1
сит,1
наловити,1
набрати,1
подарити,1
мрзнути,1
истеривати,1
летело,1
исправно,1
рукоположити,1
тамновати,1
дотицати,1
наоружати,1
награђивати,1
варати,1
доказивати,1
опоганити,1
прекорачити,1
псето,1
здерати,1
вечеравати,1
освањивати,1
охладити,1
уплитати,1
довијати,1
упловити,1
удостојити,1
скиошати,1
утркивати,1
кевати,1
севасти,1
изблиза,1
довићи,1
поташтати,1
озлобити,1
премазивати,1
размилити,1
бризгати,1
намештати,1
омећи,1
сачињавати,1
изорати,1
сместати,1
ужаснушити,1
постадошити,1
одрезати,1
запитати,1
одвезивати,1
навозити,1
пристизати,1
озарити,1
излетити,1
сркати,1
одређивати,1
схематски,1
клонити,1
претећи,1
јава,1
неупоредиво,1
ограничавати,1
унапредити,1
протрљати,1
закорачивати,1
наџивети,1
заредом,1
уморити,1
изједначити,1
погнати,1
гадати,1
стрељати,1
одапињати,1
окилавити,1
жуљати,1
завући,1
размишљати,1
ономад,1
присећати,1
посећивати,1
нехотице,1
ницати,1
жуљити,1
наочиглед,1
одводити,1
исцрпљујуће,1
победнички,1
испрати,1
савладати,1
мотати,1
лакнути,1
приступати,1
председавајући,1
похвално,1
чучни,1
врпољити,1
узвикивати,1
известити,1
кашљати,1
усећи,1
урастати,1
отргнути,1
оћелавити,1
лизати,1
испитивати,1
