infinitive_latin,frequency
privući,6
poveriti,6
izbaciti,6
vatreno,6
pobediti,6
pregledati,6
jako,6
uništiti,6
zaspati,6
iznenada,6
dospeti,6
kucati,6
stupiti,6
slagati,6
zakucati,6
jesti,6
dogoditi,6
dvaput,6
mrštiti,6
začuti,6
uzalud,5
razbesneti,5
hvatati,5
odozgo,5
visiti,5
sprečiti,5
uzdržavati,5
kupiti,5
mariti,5
uzbuđivati,5
oduzeti,5
namrstiti,5
sačekati,5
pozdravljati,5
prosto,5
iznenaditi,5
svratiti,5
ugasiti,5
naljutiti,5
sijati,5
danju,5
sastaviti,5
stišati,5
uporno,5
slabo,5
skrivati,5
rušiti,5
motriti,5
operisati,5
napipati,5
steći,5
teći,5
skoro,5
ličiti,5
popraviti,5
svetlucati,5
namrštiti,5
postrojiti,5
levo,5
dobaciti,5
izvršiti,5
otegnuti,5
pogoditi,5
nervozno,5
braniti,5
pre,5
prvo,5
toplo,5
glasno,5
pobeći,5
premeštati,5
gaziti,5
raširiti,5
pocepati,5
mučiti,5
ispuniti,5
ljutiti,5
istrčati,5
jutros,5
nimalo,5
svega,5
dogovoriti,5
razoružati,5
kršiti,5
grejati,5
podošiti,5
postavljati,5
prepoznati,5
povesti,5
kidati,5
goniti,5
drukčije,5
poverovati,5
uzdrhtati,5
unaokolo,5
pomalo,5
otuda,5
odbijati,5
gasiti,5
uzgred,5
žuriti,5
priznavati,5
zabaciti,5
osmehivati,5
obećati,5
prijeći,5
napolju,5
propustiti,5
odobravati,5
privlačiti,5
ispitivati,5
odigrati,5
otkuda,5
sretati,5
uvesti,5
urediti,5
uzdržati,5
umirivati,5
otvarati,5
sakriti,5
zapažati,5
pozivati,5
marljivo,5
zabraniti,5
naglo,5
žaliti,5
interesovati,5
istupiti,5
nazad,5
šetati,5
istupati,5
vrediti,5
pojuriti,5
dokle,5
uspevati,5
protestovati,5
okupiti,5
triput,5
osuditi,5
besneti,4
odmeriti,4
zasada,4
odrediti,4
ponavljati,4
premestiti,4
dopuštati,4
raspravljati,4
oslobađati,4
pomakati,4
udaljiti,4
zbuniti,4
uznemiriti,4
zažaliti,4
podbadati,4
mahati,4
isprazniti,4
ispraviti,4
dovoditi,4
riti,4
veselo,4
podrhtavati,4
umorno,4
živo,4
hladno,4
potmulo,4
izbacivati,4
ikada,4
prevući,4
ukrasiti,4
dodati,4
razići,4
nikako,4
tvrdoglavo,4
izgovoriti,4
koračati,4
rasti,4
pojavljivati,4
nestajati,4
protezati,4
uhapsiti,4
dići,4
osvrtati,4
približavati,4
šaliti,4
prispeti,4
otkriti,4
pretvoriti,4
neprijatno,4
okolo,4
rešavati,4
vezati,4
preseći,4
pljunuti,4
ponešto,4
pristupiti,4
pritisnuti,4
doviknuti,4
grditi,4
piti,4
brojati,4
psovati,4
hraniti,4
suditi,4
prijateljski,4
makar,4
poznaditi,4
smrznuti,4
utoliko,4
terati,4
jurnuti,4
čistiti,4
šaputati,4
pripiti,4
dojuriti,4
klatiti,4
istovarivati,4
zbunjeno,4
porazgovarati,4
potsmešljivo,4
sprovesti,4
praštati,4
menjati,4
izvijati,4
izviniti,4
uveravati,4
uznemiravati,4
dovući,4
obraćati,4
promeniti,4
nagovoriti,4
protiviti,4
gorko,4
dohvatiti,4
