base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
ostati,izostati,iz,5843,230
ostati,zaostati,za,5843,45
ostati,uostati,u,5843,31
ostati,preostati,pre,5843,6
ostati,podostati,pod,5843,1
ostati,sostati,s,5843,1
pružiti,ispružiti,is,5792,16
pružiti,opružiti,o,5792,4
razgovarati,porazgovarati,po,5761,137
vršiti,završiti,za,5410,5242
vršiti,izvršiti,iz,5410,3400
vršiti,dovršiti,do,5410,270
vršiti,navršiti,na,5410,100
vršiti,svršiti,s,5410,9
vršiti,prevršiti,pre,5410,4
vršiti,površiti,po,5410,2
davati,prodavati,pro,5405,1871
davati,dodavati,do,5405,1582
davati,izdavati,iz,5405,1018
davati,predavati,pre,5405,740
davati,pridavati,pri,5405,318
davati,zadavati,za,5405,55
davati,udavati,u,5405,9
davati,podavati,po,5405,4
davati,razdavati,raz,5405,1
naglasiti,prenaglasiti,pre,5303,4
dobijati,zadobijati,za,5036,21
dobijati,pridobijati,pri,5036,7
trajati,potrajati,po,4948,252
trajati,istrajati,is,4948,119
trajati,dotrajati,do,4948,42
trajati,pretrajati,pre,4948,1
vratiti,povratiti,po,4781,389
vratiti,uzvratiti,uz,4781,199
vratiti,svratiti,s,4781,120
vratiti,odvratiti,od,4781,86
vratiti,navratiti,na,4781,7
vratiti,prevratiti,pre,4781,2
vratiti,provratiti,pro,4781,1
verovati,poverovati,po,4660,78
postaviti,ispostaviti,is,4483,447
postaviti,zapostaviti,za,4483,32
postaviti,predpostaviti,pred,4483,10
postaviti,upostaviti,u,4483,2
postaviti,prepostaviti,pre,4483,1
dovesti,nadovesti,na,4474,4
donositi,pridonositi,pri,4305,75
igrati,odigrati,od,4296,1173
igrati,zaigrati,za,4296,77
igrati,razigrati,raz,4296,38
igrati,nadigrati,nad,4296,31
igrati,poigrati,po,4296,21
igrati,uigrati,u,4296,10
igrati,izigrati,iz,4296,6
igrati,preigrati,pre,4296,3
igrati,proigrati,pro,4296,1
ići,obići,ob,4276,1434
ići,naići,na,4276,632
ići,sići,s,4276,71
ići,izići,iz,4276,46
ići,razići,raz,4276,25
nositi,odnositi,od,4260,7644
nositi,iznositi,iz,4260,4644
nositi,donositi,do,4260,4305
nositi,prenositi,pre,4260,2139
nositi,unositi,u,4260,741
nositi,snositi,s,4260,598
nositi,nanositi,na,4260,563
nositi,ponositi,po,4260,297
