base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
ćutati,zaćutati,za,449872,277
micati,izmicati,iz,12685539,318
dahnuti,udahnuti,u,22528,337
nalaziti,pronalaziti,pro,1635538,921
raditi,zaraditi,za,266867860,721
širiti,proširiti,pro,2338,2185
sticati,podsticati,pod,1612,1945
tumačiti,protumačiti,pro,934,392
meriti,odmeriti,od,5674417,365
radovati,obradovati,ob,1204,504
brisati,izbrisati,iz,128221,809
graditi,sagraditi,sa,10163116,635
pisati,zapisati,za,63572947,437
graditi,izgraditi,iz,10163116,2716
padati,upadati,u,43899553,316
šetati,prošetati,pro,200498,528
ljutiti,naljutiti,na,17533,296
videti,uvideti,u,188436395,503
zvoniti,zazvoniti,za,12109,278
živeti,proživeti,pro,41577070,327
trčati,dotrčati,do,10343264,258
juriti,odjuriti,od,2292507,252
služiti,zaslužiti,za,483450,522
slediti,uslediti,u,217331,1671
spraviti,uspraviti,u,34,258
voleti,izvoleti,iz,640279,245
viti,saviti,sa,35592657,7843
sretati,susretati,su,13910,1212
ostajati,preostajati,pre,544918,379
tiskati,pritiskati,pri,3688,270
gledati,sagledati,sa,2809846407,1143
drhtati,zadrhtati,za,31472,246
videti,zavideti,za,188436395,248
beležiti,zabeležiti,za,86343,1133
micati,promicati,pro,12685539,290
stupiti,nastupiti,na,3768599,1219
padati,napadati,na,43899553,442
pamtiti,upamtiti,u,26834,265
nuti,prenuti,pre,350,232
vijati,savijati,sa,14971536,7398
gledati,razgledati,raz,2809846407,323
stati,sastati,sa,32354424,2792
disati,udisati,u,813259,319
uhvatiti,obuhvatiti,ob,82265,1500
tešiti,utešiti,u,208,242
oružati,naoružati,na,2673,259
goniti,progoniti,pro,8164473,283
blažiti,ublažiti,u,106,589
voditi,prevoditi,pre,835846941,613
izvoditi,proizvoditi,pro,21213,3215
mucati,promucati,pro,6018,218
robiti,zarobiti,za,14,284
desiti,udesiti,u,85559,6951
desiti,zadesiti,za,85559,448
umiti,naumiti,na,45619,233
ticati,doticati,do,26580971,329
stajati,sastajati,sa,200797614,483
sećati,prisećati,pri,612903,416
kloniti,zakloniti,za,215627,219
micati,primicati,pri,12685539,221
saditi,dosaditi,do,135640,256
počinjati,započinjati,za,5844,1000
goniti,nagoniti,na,8164473,224
gušiti,ugušiti,u,101018,296
rediti,prirediti,pri,2000010,704
slaviti,proslaviti,pro,1349,854
metati,nametati,na,20146041,905
puštati,propuštati,pro,6180124,386
turati,preturati,pre,27426,210
razumevati,podrazumevati,pod,182,5041
pasti,zapasti,za,12276658,328
činiti,sačiniti,sa,28021999,516
roniti,izroniti,iz,43646,226
sporiti,usporiti,u,78,466
vraćati,uzvraćati,uz,752459,218
teći,proteći,pro,6561515,1043
valiti,prevaliti,pre,1712430,228
žmuriti,zažmuriti,za,100,216
bledeti,prebledeti,pre,37219,197
ići,razići,raz,74373984,231
motati,umotati,u,1439905,200
slikati,naslikati,na,59906,251
rezati,urezati,u,7911234,229
gušiti,prigušiti,pri,101018,204
glasiti,naglasiti,na,329791,33890
vesti,zavesti,za,7911587,253
grejati,zagrejati,za,193513,304
ceniti,proceniti,pro,249962,1167
okupiti,zaokupiti,za,2874,227
padati,propadati,pro,43899553,320
valiti,provaliti,pro,1712430,213
krasiti,ukrasiti,u,515,309
viriti,proviriti,pro,1132185,199
skočiti,preskočiti,pre,16642685,355
moriti,umoriti,u,467396,266
miti,umiti,u,84404,45619
riti,zariti,za,76801,249
čekati,pričekati,pri,1437385,298
ložiti,uložiti,u,5735396,1880
raditi,izraditi,iz,266867860,2031
upreti,odupreti,od,5257,280
nositi,zanositi,za,1655661172,190
viti,uviti,u,35592657,209
piti,napiti,na,1910831,5916
plaviti,preplaviti,pre,3411,246
kloniti,nakloniti,na,215627,185
domisliti,predomisliti,pre,244,240
klanjati,zaklanjati,za,52770,193
žeti,prožeti,pro,484785,222
ticati,proticati,pro,26580971,412
nositi,prinositi,pri,1655661172,5966
trčati,pritrčati,pri,10343264,180
deliti,dodeliti,do,949260,1014
uzdati,obuzdati,ob,146625,233
maknuti,promaknuti,pro,7634952,176
uzimati,oduzimati,od,22013884,478
seći,odseći,od,8071259,207
javiti,najaviti,na,11011752,2510
slediti,naslediti,na,217331,396
govoriti,nagovoriti,na,1401748117,205
kovati,prikovati,pri,27976,174
interesovati,zainteresovati,za,681,312
poručiti,preporučiti,pre,2769,871
mešati,izmešati,iz,180891,230
ložiti,naložiti,na,5735396,435
moći,domoći,do,2150051,225
valiti,zavaliti,za,1712430,180
davati,pridavati,pri,147304119,525
boleti,razboleti,raz,153734,228
brzati,ubrzati,u,24,1057
pustiti,upustiti,u,39692138,409
šiti,sušiti,su,123353,43483
pasti,pripasti,pri,12276658,640
dužiti,zadužiti,za,44363,294
koračiti,zakoračiti,za,288,286
skakati,preskakati,pre,523067,175
vraćati,odvraćati,od,752459,190
zvati,dozvati,do,31204850,170
ljubiti,priljubiti,pri,3147134,165
terati,doterati,do,10698248,185
pevati,zapevati,za,41797,185
seliti,naseliti,na,347232,286
maknuti,umaknuti,u,7634952,159
groziti,ugroziti,u,29,807
vijati,uvijati,u,14971536,5128
viti,izviti,iz,35592657,157
dati,zadati,za,358820591,379
valiti,navaliti,na,1712430,165
plašiti,preplašiti,pre,363759,163
voditi,odvoditi,od,835846941,289
vući,provući,pro,217199563,195
davati,udavati,u,147304119,163
loviti,uloviti,u,311,183
kopati,zakopati,za,955427,189
stupiti,pristupiti,pri,3768599,2568
stavljati,sastavljati,sa,7608629,387
pomenuti,napomenuti,na,27530,1389
jesti,ujesti,u,69868,159
pisati,prepisati,pre,63572947,207
pisati,pripisati,pri,63572947,304
puštati,upuštati,u,6180124,259
baciti,zabaciti,za,83686744,154
skratiti,uskratiti,u,329,345
kucati,zakucati,za,340289,190
boleti,zaboleti,za,153734,155
kačiti,zakačiti,za,11306,191
davati,zadavati,za,147304119,206
diviti,zadiviti,za,517,188
krcati,ukrcati,u,269,203
porediti,uporediti,u,338,792
leteti,naleteti,na,39021143,196
baviti,zabaviti,za,10156009,373
pasti,prepasti,pre,12276658,149
lupiti,zalupiti,za,130,150
stupati,nastupati,na,708458,1479
vijati,izvijati,iz,14971536,148
lagati,nalagati,na,24037854,486
hoditi,uhoditi,u,5306,148
crtati,nacrtati,na,112761,238
dati,uzdati,uz,358820591,146625
spavati,uspavati,u,9672805,169
lagati,odlagati,od,24037854,305
trebati,zatrebati,za,50500,285
učiti,proučiti,pro,20380586,315
vijati,zavijati,za,14971536,151
roniti,uroniti,u,43646,194
igrati,zaigrati,za,49018417,222
daviti,udaviti,u,71262,172
stizati,pristizati,pri,878121,295
lutati,zalutati,za,19124,181
tovariti,natovariti,na,19392,147
ustajati,odustajati,od,22888,414
lepiti,zalepiti,za,2126274,201
vući,razvući,raz,217199563,167
secati,presecati,pre,48346,188
vesti,privesti,pri,7911587,339
obići,zaobići,za,20173,397
jahati,uzjahati,uz,9547251,137
svući,presvući,pre,237,143
baviti,izbaviti,iz,10156009,185
topiti,utopiti,u,54177,174
kupiti,prikupiti,pri,1758111,1159
udarati,zaudarati,za,1052411,137
bledeti,izbledeti,iz,37219,177
biti,nabiti,na,33353523123,143
setiti,dosetiti,do,397331,4353
mašiti,promašiti,pro,220603,220
ticati,zaticati,za,26580971,168
kopati,ukopati,u,955427,143
čuti,pročuti,pro,81225799,148
skočiti,odskočiti,od,16642685,138
dražiti,razdražiti,raz,207,135
živiti,doživiti,do,674232,416
siti,prositi,pro,53,4305
voleti,zavoleti,za,640279,188
teći,uteći,u,6561515,139
voditi,uvoditi,u,835846941,1247
vući,dovući,do,217199563,138
imati,nadimati,nad,34655932,132
prineti,doprineti,do,301,5993
dubiti,udubiti,u,32342,147
trljati,protrljati,pro,7652,143
ćutati,prećutati,pre,449872,145
gaziti,pregaziti,pre,1121379,164
tisnuti,utisnuti,u,224,153
strašiti,prestrašiti,pre,11844,130
trpati,zatrpati,za,78102,143
lečiti,izlečiti,iz,10823,278
stremiti,ustremiti,u,200,132
kinuti,ukinuti,u,805,720
dobiti,zadobiti,za,1136970,299
nositi,nanositi,na,1655661172,775
zboriti,prozboriti,pro,85,132
ličiti,priličiti,pri,509075,4285
stupiti,ustupiti,u,3768599,332
činiti,pričiniti,pri,28021999,168
mrgoditi,namrgoditi,na,12,124
koračiti,prekoračiti,pre,288,234
graditi,nagraditi,na,10163116,354
živiti,preživiti,pre,674232,160
dahnuti,izdahnuti,iz,22528,129
valiti,izvaliti,iz,1712430,123
pustiti,zapustiti,za,39692138,133
uzeti,izuzeti,iz,32047510,234
ostati,zaostati,za,2894058,170
mrsiti,zamrsiti,za,16003,122
padati,zapadati,za,43899553,128
biti,zabiti,za,33353523123,134
drhtati,uzdrhtati,uz,31472,121
udarati,odudarati,od,1052411,143
kopati,dokopati,do,955427,140
noćiti,prenoćiti,pre,1058,137
krstiti,ukrstiti,u,7663,159
viriti,zaviriti,za,1132185,222
metati,razmetati,raz,20146041,128
pušiti,zapušiti,za,1051,129
poručivati,preporučivati,pre,600,2999
braniti,odbraniti,od,38944,738
goreti,izgoreti,iz,18061064,186
ostati,izostati,iz,2894058,377
zvati,prizvati,pri,31204850,137
vesti,razvesti,raz,7911587,165
gledati,nadgledati,nad,2809846407,576
terati,preterati,pre,10698248,141
vratiti,navratiti,na,1962335,121
izvesti,proizvesti,pro,33921,1069
nervirati,iznervirati,iz,155,132
kasniti,zakasniti,za,287,150
bacati,razbacati,raz,38612,114
likovati,oblikovati,ob,415683,7241
micati,uzmicati,uz,12685539,120
gomilati,nagomilati,na,174,136
snovati,zasnovati,za,41,291
viti,priviti,pri,35592657,111
kazati,zakazati,za,132417524,528
zvati,prozvati,pro,31204850,169
prezati,naprezati,na,1655,111
manuti,obmanuti,ob,133,120
viditi,uviditi,u,415022,363
tajiti,pritajiti,pri,912,112
birati,prebirati,pre,8808989,113
gađati,nagađati,na,245511,142
srnuti,nasrnuti,na,23,133
meriti,zameriti,za,5674417,168
tražiti,pretražiti,pre,234272,350
uzimati,preuzimati,pre,22013884,1281
sititi,zasititi,za,576,116
sipati,prosipati,pro,66062,121
držati,pridržati,pri,18830116,112
letiti,izletiti,iz,10111740,117
važiti,odvažiti,od,12474,150
pretiti,zapretiti,za,168108,191
varati,zavarati,za,16636,149
praviti,upraviti,u,1919078,109
vezati,privezati,pri,18747896,108
brusiti,odbrusiti,od,745,108
liti,obliti,ob,9612318,3271
hraniti,nahraniti,na,427303,178
prljati,uprljati,u,1991,113
seliti,useliti,u,347232,168
uzrokovati,prouzrokovati,pro,893,576
upirati,odupirati,od,5673,123
drmati,prodrmati,pro,11202,116
magliti,zamagliti,za,3968,113
liti,uliti,u,9612318,176
putovati,doputovati,do,302403,231
žaliti,sažaliti,sa,239925,104
seliti,odseliti,od,347232,134
moriti,zamoriti,za,467396,102
tući,utući,u,561706,97
viti,zaviti,za,35592657,109
kašljati,nakašljati,na,4100,98
leteti,izleteti,iz,39021143,104
misliti,promisliti,pro,190344287,174
visiti,uzvisiti,uz,248267,104
liti,zaliti,za,9612318,120
pratiti,propratiti,pro,123633,157
grliti,obgrliti,ob,87851,97
računati,izračunati,iz,1774890,380
bivati,dobivati,do,301130,382
prtiti,uprtiti,u,23,124
stupati,zastupati,za,708458,966
rušiti,narušiti,na,1023177,301
valiti,uvaliti,u,1712430,104
baviti,pribaviti,pri,10156009,448
maknuti,razmaknuti,raz,7634952,98
spavati,prespavati,pre,9672805,163
plašiti,zaplašiti,za,363759,114
platiti,naplatiti,na,314437,363
krutiti,ukrutiti,u,59,94
daviti,zadaviti,za,71262,94
sipati,zasipati,za,66062,102
vijati,previjati,pre,14971536,101
viknuti,priviknuti,pri,6975523,94
staviti,dostaviti,do,20285453,3123
