base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
gušiti,ugušiti,u,303133,376
rediti,prirediti,pri,20000101,1153
slaviti,proslaviti,pro,2188,1411
metati,nametati,na,221606456,1523
puštati,propuštati,pro,37081034,547
turati,preturati,pre,109715,216
razumevati,podrazumevati,pod,203,9275
pasti,zapasti,za,61384116,438
činiti,sačiniti,sa,140123051,787
roniti,izroniti,iz,174609,247
sporiti,usporiti,u,114,700
vraćati,uzvraćati,uz,2259235,235
teći,proteći,pro,39369597,1792
valiti,prevaliti,pre,15411871,255
žmuriti,zažmuriti,za,108,232
bledeti,prebledeti,pre,111661,197
ići,razići,raz,446248180,256
motati,umotati,u,8639434,205
slikati,naslikati,na,179842,304
rezati,urezati,u,79112350,260
gušiti,prigušiti,pri,303133,213
glasiti,naglasiti,na,1319817,73083
vesti,zavesti,za,87027535,309
grejati,zagrejati,za,774203,407
ceniti,proceniti,pro,1000017,2035
okupiti,zaokupiti,za,5008,260
padati,propadati,pro,307297646,435
valiti,provaliti,pro,15411871,232
krasiti,ukrasiti,u,892,421
viriti,proviriti,pro,5660931,211
skočiti,preskočiti,pre,116499126,493
moriti,umoriti,u,2337001,341
miti,umiti,u,253221,136874
riti,zariti,za,307205,305
čekati,pričekati,pri,4314736,397
ložiti,uložiti,u,51618574,3371
raditi,izraditi,iz,2134972268,3635
upreti,odupreti,od,10516,367
nositi,zanositi,za,21523599496,196
viti,uviti,u,391519233,233
piti,napiti,na,7643814,11847
plaviti,preplaviti,pre,6858,304
kloniti,nakloniti,na,1078162,189
domisliti,predomisliti,pre,489,289
klanjati,zaklanjati,za,158333,202
žeti,prožeti,pro,1454355,257
ticati,proticati,pro,186070332,616
nositi,prinositi,pri,21523599496,11985
trčati,pritrčati,pri,62059685,183
deliti,dodeliti,do,3798900,1746
uzdati,obuzdati,ob,586529,280
maknuti,promaknuti,pro,61079617,176
uzimati,oduzimati,od,154098595,740
seći,odseći,od,64570111,236
javiti,najaviti,na,66071722,4578
slediti,naslediti,na,653569,597
govoriti,nagovoriti,na,14017492867,233
kovati,prikovati,pri,83946,176
interesovati,zainteresovati,za,1115,437
poručiti,preporučiti,pre,4998,1489
mešati,izmešati,iz,543046,281
ložiti,naložiti,na,51618574,675
moći,domoći,do,4423265,278
valiti,zavaliti,za,15411871,190
davati,pridavati,pri,1325742476,843
boleti,razboleti,raz,461241,280
brzati,ubrzati,u,26,1837
pustiti,upustiti,u,277845735,627
šiti,sušiti,su,493434,130619
pasti,pripasti,pri,61384116,1058
dužiti,zadužiti,za,177494,407
koračiti,zakoračiti,za,576,393
skakati,preskakati,pre,2092280,184
vraćati,odvraćati,od,2259235,214
zvati,dozvati,do,187230720,174
ljubiti,priljubiti,pri,15735731,168
terati,doterati,do,74887907,207
pevati,zapevati,za,83987,208
seliti,naseliti,na,1736286,396
maknuti,umaknuti,u,61079617,159
groziti,ugroziti,u,30,1378
vijati,uvijati,u,179658433,10283
viti,izviti,iz,391519233,158
dati,zadati,za,3229395431,568
valiti,navaliti,na,15411871,174
plašiti,preplašiti,pre,1091817,168
voditi,odvoditi,od,9194327168,408
vući,provući,pro,2389195232,232
davati,udavati,u,1325742476,172
loviti,uloviti,u,371,209
kopati,zakopati,za,4777188,219
stupiti,pristupiti,pri,22612797,4666
stavljati,sastavljati,sa,45653238,595
pomenuti,napomenuti,na,55930,2475
jesti,ujesti,u,140254,166
pisati,prepisati,pre,445014184,257
pisati,pripisati,pri,445014184,438
puštati,upuštati,u,37081034,359
baciti,zabaciti,za,669494341,155
skratiti,uskratiti,u,521,517
kucati,zakucati,za,1361236,228
boleti,zaboleti,za,461241,160
kačiti,zakačiti,za,33927,229
davati,zadavati,za,1325742476,261
diviti,zadiviti,za,612,223
krcati,ukrcati,u,541,251
porediti,uporediti,u,558,1357
leteti,naleteti,na,429232591,243
baviti,zabaviti,za,60946268,569
pasti,prepasti,pre,61384116,153
lupiti,zalupiti,za,136,156
stupati,nastupati,na,3542747,2650
vijati,izvijati,iz,179658433,152
lagati,nalagati,na,192302938,798
hoditi,uhoditi,u,10628,152
crtati,nacrtati,na,451190,324
dati,uzdati,uz,3229395431,586529
spavati,uspavati,u,48366612,195
lagati,odlagati,od,192302938,447
trebati,zatrebati,za,82431,405
učiti,proučiti,pro,142665549,461
vijati,zavijati,za,179658433,159
roniti,uroniti,u,174609,240
igrati,zaigrati,za,343133215,299
daviti,udaviti,u,213851,202
stizati,pristizati,pri,3513810,438
lutati,zalutati,za,38344,218
tovariti,natovariti,na,58181,154
ustajati,odustajati,od,45865,649
lepiti,zalepiti,za,14883970,253
vući,razvući,raz,2389195232,194
secati,presecati,pre,290090,237
vesti,privesti,pri,87027535,514
obići,zaobići,za,41780,621
jahati,uzjahati,uz,66830774,139
svući,presvući,pre,237,152
baviti,izbaviti,iz,60946268,230
topiti,utopiti,u,162597,208
kupiti,prikupiti,pri,7035289,2076
udarati,zaudarati,za,4209743,140
bledeti,izbledeti,iz,111661,211
biti,nabiti,na,366890161089,147
setiti,dosetiti,do,1192388,8714
mašiti,promašiti,pro,882422,302
ticati,zaticati,za,186070332,201
kopati,ukopati,u,4777188,153
čuti,pročuti,pro,487358185,163
skočiti,odskočiti,od,116499126,143
dražiti,razdražiti,raz,247,139
živiti,doživiti,do,2023054,670
siti,prositi,pro,92,8634
voleti,zavoleti,za,1924322,241
teći,uteći,u,39369597,147
voditi,uvoditi,u,9194327168,2216
vući,dovući,do,2389195232,144
imati,nadimati,nad,138708123,134
prineti,doprineti,do,314,11127
dubiti,udubiti,u,129373,164
trljati,protrljati,pro,15317,157
ćutati,prećutati,pre,1349625,160
gaziti,pregaziti,pre,5606929,196
tisnuti,utisnuti,u,448,178
strašiti,prestrašiti,pre,35541,131
trpati,zatrpati,za,312412,156
lečiti,izlečiti,iz,22040,415
stremiti,ustremiti,u,315,136
kinuti,ukinuti,u,1612,1238
dobiti,zadobiti,za,3428335,445
nositi,nanositi,na,21523599496,1338
zboriti,prozboriti,pro,88,136
ličiti,priličiti,pri,1527600,8611
stupiti,ustupiti,u,22612797,504
činiti,pričiniti,pri,140123051,204
mrgoditi,namrgoditi,na,12,125
koračiti,prekoračiti,pre,576,331
graditi,nagraditi,na,71144271,554
živiti,preživiti,pre,2023054,194
