base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
mračiti,zamračiti,za,29,50
gaziti,nagaziti,na,3,1
metati,podmetati,pod,1,50
viti,nadviti,nad,221,7
leteti,uzleteti,uz,3,2
pominjati,napominjati,na,130,64
gostiti,ugostiti,u,1,74
vladati,prevladati,pre,67,12
patiti,propatiti,pro,13,6
nositi,pronositi,pro,599,3
dešavati,udešavati,u,356,49
voziti,prevoziti,pre,137,38
komentarisati,prokomentarisati,pro,48,16
grditi,izgrditi,iz,1,3
glasiti,saglasiti,sa,90,90
juriti,izjuriti,iz,14,1
gneviti,razgneviti,raz,9,49
učiti,izučiti,iz,238,2
hladiti,prehladiti,pre,10,48
micati,zamicati,za,1,48
veo,uveo,u,300,48
plivati,zaplivati,za,21,3
trpati,pretrpati,pre,1,2
gledati,progledati,pro,392,2
pleniti,zapleniti,za,8,2
krčiti,zakrčiti,za,3,1
bistriti,razbistriti,raz,50,4
pretiti,pripretiti,pri,90,47
lepiti,odlepiti,od,9,7
brojiti,izbrojiti,iz,40,47
valiti,razvaliti,raz,29,2
hodati,uhodati,u,42,2
činiti,začiniti,za,1856,20
ležati,odležati,od,175,1
škripati,zaškripati,za,1,47
treperiti,zatreperiti,za,9,47
govoriti,razgovoriti,raz,1638,47
duvati,izduvati,iz,13,2
skakati,odskakati,od,6,46
rediti,prorediti,pro,20,46
letiti,preletiti,pre,22,2
kostrešiti,nakostrešiti,na,10,46
močiti,umočiti,u,20,1
cvetati,procvetati,pro,11,5
crtati,ucrtati,u,21,2
paliti,pripaliti,pri,50,1
boriti,izboriti,iz,355,86
lomiti,izlomiti,iz,7,2
gladiti,ugladiti,u,112,45
mrtviti,umrtviti,u,143,45
vijati,navijati,na,2,11
biti,pribiti,pri,197977,1
ići,podići,pod,644,290
živeti,nadživeti,nad,1216,2
turiti,zaturiti,za,62,1
vući,prevući,pre,6,2
letati,proletati,pro,5,1
ustaviti,obustaviti,ob,40,34
meriti,umeriti,u,121,44
uzdati,zauzdati,za,3,1
sukati,nasukati,na,57,44
tkati,satkati,sa,1,1
kobiti,sukobiti,su,39,6
lučiti,razlučiti,raz,6,4
okružiti,zaokružiti,za,1,29
krpiti,zakrpiti,za,2,43
gurati,izgurati,iz,25,5
brojati,nabrojati,na,68,10
šminkati,našminkati,na,1,2
stizati,sustizati,su,184,1
hvat,dohvat,do,20,43
vejati,razvejati,raz,46,42
obliti,zaobliti,za,102,42
igrati,izigrati,iz,607,1
kačiti,prikačiti,pri,1,1
miriti,namiriti,na,5,2
grnuti,razgrnuti,raz,8,1
seći,useći,u,2,3
oštriti,izoštriti,iz,28,1
zdraviti,nazdraviti,na,136,41
dodati,pridodati,pri,893,13
letiti,proletiti,pro,22,1
raditi,razraditi,raz,4247,10
rediti,podrediti,pod,20,3
terati,saterati,sa,27,41
ogrnuti,zaogrnuti,za,109,41
dosetiti,predosetiti,pre,5,2
stupati,odstupati,od,48,23
koriti,ukoriti,u,2,2
reći,zareći,za,2822,1
motati,obmotati,ob,1,1
staviti,ustaviti,u,357,40
lediti,zalediti,za,5,40
bacati,nabacati,na,40,40
diktirati,izdiktirati,iz,35,40
moliti,izmoliti,iz,13,40
raditi,proraditi,pro,4247,7
češljati,začešljati,za,133,40
mileti,razmileti,raz,13,40
rezati,prerezati,pre,1,2
petljati,upetljati,u,78,1
pecati,upecati,u,1,40
strašiti,zastrašiti,za,1,7
boleti,preboleti,pre,5,40
magliti,odmagliti,od,124,1
zvati,sazvati,sa,247,140
iskati,zaiskati,za,152,39
šunjati,ušunjati,u,50,39
dubiti,produbiti,pro,2,19
suditi,presuditi,pre,50,24
strujati,prostrujati,pro,40,3
vezati,odvezati,od,26,4
tajiti,zatajiti,za,1,2
leteti,razleteti,raz,3,39
žariti,užariti,u,54,39
trčati,utrčati,u,16,39
gubiti,zagubiti,za,165,1
disati,izdisati,iz,31,1
motati,zamotati,za,1,2
voditi,privoditi,pri,1418,8
pisati,propisati,pro,458,23
petljati,zapetljati,za,78,38
deliti,udeliti,u,227,1
tući,dotući,do,31,38
baviti,dobaviti,do,1469,1
ložiti,priložiti,pri,1,49
brijati,izbrijati,iz,115,37
žmiriti,zažmiriti,za,21,37
gaziti,izgaziti,iz,3,37
zidati,zazidati,za,3,1
svlačiti,presvlačiti,pre,165,1
tući,natući,na,31,37
golicati,zagolicati,za,1,3
pojiti,napojiti,na,48,1
crveniti,zacrveniti,za,23,36
vršiti,prevršiti,pre,770,1
birati,pribirati,pri,297,36
skraćivati,uskraćivati,u,18,12
sijati,usijati,u,12,36
mirisati,zamirisati,za,13,1
stavljati,dostavljati,do,221,110
ljubiti,izljubiti,iz,8,1
metati,primetati,pri,1,36
oći,nadoći,nad,1,1
letati,naletati,na,5,36
šuškati,ušuškati,u,68,4
pućiti,napućiti,na,11,36
dubiti,zadubiti,za,2,2
ćuliti,naćuliti,na,13,35
trpati,natrpati,na,1,1
živeti,saživeti,sa,1216,1
brojiti,prebrojiti,pre,40,1
broditi,prebroditi,pre,35,11
smejati,zasmejati,za,2,1
dejstvovati,izdejstvovati,iz,7,9
gajiti,odgajiti,od,15,4
vajati,izvajati,iz,15,3
rvati,obrvati,ob,48,5
migoljiti,izmigoljiti,iz,12,35
puniti,dopuniti,do,27,44
viti,naviti,na,221,1
mazati,premazati,pre,1,9
dobijati,zadobijati,za,738,34
piljiti,upiljiti,u,205,34
micati,razmicati,raz,1,34
kaljati,ukaljati,u,1,34
derati,razderati,raz,245,34
rešiti,odrešiti,od,259,34
praviti,prepraviti,pre,255,4
računati,proračunati,pro,427,3
crveneti,zacrveneti,za,39,1
udarati,izudarati,iz,14,34
baciti,nabaciti,na,55,5
rvati,survati,su,48,1
putovati,proputovati,pro,235,7
točiti,pretočiti,pre,1,19
viknuti,odviknuti,od,897,33
moći,uzmoći,uz,17189,33
rubiti,odrubiti,od,5,1
rezati,odrezati,od,1,1
vozati,provozati,pro,96,5
brojati,prebrojati,pre,68,5
množiti,umnožiti,u,5,3
traćiti,protraćiti,pro,34,33
glačati,uglačati,u,1,1
urediti,preurediti,pre,124,9
teturati,zateturati,za,2,33
mrsiti,razmrsiti,raz,2,1
smetati,zasmetati,za,20,2
vežbati,uvežbati,u,44,33
minirati,dominirati,do,3,125
goreti,dogoreti,do,1,33
birati,nabirati,na,297,33
borati,naborati,na,71,33
bujati,nabujati,na,8,3
gušiti,zagušiti,za,12,33
parati,zaparati,za,2,33
ploviti,uploviti,u,70,6
glumiti,odglumiti,od,19,32
liti,saliti,sa,1,32
mititi,podmititi,pod,7,2
trovati,zatrovati,za,1,1
učiti,podučiti,pod,238,3
roditi,uroditi,u,66,4
rastati,narastati,na,20,1
odati,nadodati,nad,100,32
ličiti,naličiti,na,51,32
jahati,dojahati,do,568,32
kititi,nakititi,na,1,32
zepsti,prozepsti,pro,24,32
isticati,proisticati,pro,482,42
sušiti,presušiti,pre,23,2
terati,priterati,pri,27,1
čuditi,načuditi,na,31,31
letati,uletati,u,5,31
okrenuti,zaokrenuti,za,80,31
hodati,prohodati,pro,42,3
umreti,izumreti,iz,132,2
javiti,dojaviti,do,165,31
maziti,razmaziti,raz,6,31
kvasiti,nakvasiti,na,62,31
plivati,preplivati,pre,21,1
hvatati,nahvatati,na,12,31
bečiti,izbečiti,iz,20,31
strašiti,ustrašiti,u,1,31
moriti,izmoriti,iz,2,31
videti,izvideti,iz,1518,31
stizati,dostizati,do,184,55
goditi,odgoditi,od,4,4
stupati,pristupati,pri,48,58
leteti,zaleteti,za,3,1
gnezditi,ugnezditi,u,3,2
služiti,uslužiti,u,443,13
skakati,uskakati,u,6,1
točiti,natočiti,na,1,3
nuditi,iznuditi,iz,1292,7
sretati,presretati,pre,54,30
suditi,prosuditi,pro,50,4
sjetiti,podsjetiti,pod,18,14
suziti,zasuziti,za,12,30
sloviti,nasloviti,na,2,1
roditi,naroditi,na,66,30
kipiti,ukipiti,u,10,29
zbijati,suzbijati,su,2,5
pljeskati,zapljeskati,za,106,29
goditi,nagoditi,na,4,29
pakostiti,napakostiti,na,28,29
terati,uterati,u,27,1
bušiti,izbušiti,iz,1,1
nišaniti,nanišaniti,na,1,1
stenjati,zastenjati,za,111,29
šiti,prišiti,pri,1,29
lupati,zalupati,za,1,29
sukati,usukati,u,57,29
računati,obračunati,ob,427,15
kupiti,zakupiti,za,395,17
krvaviti,zakrvaviti,za,80,29
hrupiti,nahrupiti,na,11,29
otkrivati,razotkrivati,raz,169,13
dizati,pridizati,pri,8,29
letati,uzletati,uz,5,28
obraćati,preobraćati,pre,94,28
puniti,prepuniti,pre,27,4
klanjati,priklanjati,pri,4,3
besniti,razbesniti,raz,6,1
seći,zaseći,za,2,28
viriti,naviriti,na,1,28
mazati,umazati,u,1,28
gospodariti,zagospodariti,za,4,4
sedati,odsedati,od,2,4
razložiti,obrazložiti,ob,4,152
zviždati,zazviždati,za,2,28
trubiti,zatrubiti,za,56,28
viti,podviti,pod,221,2
motati,razmotati,raz,1,28
skočiti,zaskočiti,za,48,1
rezati,izrezati,iz,1,3
tvor,pritvor,pri,25,27
beležiti,pribeležiti,pri,124,1
žaliti,prežaliti,pre,55,27
poroditi,preporoditi,pre,9,3
kidati,ukidati,u,2,35
nizati,nanizati,na,4,3
gladiti,zagladiti,za,112,27
gaziti,ugaziti,u,3,27
glasiti,razglasiti,raz,90,27
ćelav,proćelav,pro,131,27
motriti,promotriti,pro,1,1
krčiti,prokrčiti,pro,3,2
gaditi,zagaditi,za,1,6
jahati,izjahati,iz,568,27
vojevati,izvojevati,iz,1,7
stajati,odstajati,od,397,1
jadati,izjadati,iz,1,27
gladneti,izgladneti,iz,76,2
kazivati,zakazivati,za,3,16
titrati,zatitrati,za,66,27
mesiti,zamesiti,za,5,4
gurati,dogurati,do,25,3
venuti,uvenuti,u,38,27
lepiti,ulepiti,u,9,27
valiti,podvaliti,pod,29,26
gibati,sagibati,sa,20,26
rastati,prerastati,pre,20,26
gladiti,izgladiti,iz,112,2
rastati,odrastati,od,20,11
reći,proreći,pro,2822,1
deklamovati,izdeklamovati,iz,54,26
dubiti,izdubiti,iz,2,1
talasati,zatalasati,za,3,26
ploviti,zaploviti,za,70,26
kititi,zakititi,za,1,26
priličiti,upriličiti,u,6,8
davati,uzdavati,uz,791,26
grajati,zagrajati,za,57,26
ujedati,izujedati,iz,118,25
bdeti,probdeti,pro,199,25
seći,saseći,sa,2,2
goniti,razgoniti,raz,10,25
ticati,preticati,pre,471,1
šišati,podšišati,pod,5,25
razlagati,obrazlagati,ob,2,9
raditi,odraditi,od,4247,31
turiti,doturiti,do,62,1
lanuti,izlanuti,iz,16,25
leteti,doleteti,do,3,25
dizati,zadizati,za,8,25
beležiti,ubeležiti,u,124,3
nositi,uznositi,uz,599,25
ječati,zaječati,za,111,25
strčati,ustrčati,u,74,1
vjeriti,uvjeriti,u,30,12
bludeti,zabludeti,za,23,2
tući,pretući,pre,31,9
crtati,precrtati,pre,21,1
viriti,priviriti,pri,1,25
mlatiti,premlatiti,pre,1,25
staviti,pristaviti,pri,357,1
grditi,nagrditi,na,1,24
spaliti,uspaliti,u,9,24
kikotati,zakikotati,za,80,24
tuliti,utuliti,u,17,24
trajati,dotrajati,do,700,3
rezati,obrezati,ob,1,24
brojiti,nabrojiti,na,40,2
čkiljiti,začkiljiti,za,24,24
buktati,razbuktati,raz,13,1
vetriti,provetriti,pro,1,1
goreti,razgoreti,raz,1,24
jahati,zajahati,za,568,24
vezati,uvezati,u,26,5
pucati,upucati,u,28,24
ticati,priticati,pri,471,24
dati,pridati,pri,1431,9
topiti,pretopiti,pre,15,24
uzeti,poduzeti,pod,218,27
slediti,proslediti,pro,220,42
krenuti,zakrenuti,za,317,24
gađati,odgađati,od,10,4
ostajati,izostajati,iz,453,20
gledati,odgledati,od,392,7
miriti,podmiriti,pod,5,8
skočiti,doskočiti,do,48,23
joguniti,uzjoguniti,uz,14,1
pisati,dopisati,do,458,4
spavati,naspavati,na,356,3
mesiti,umesiti,u,5,6
krštavati,ukrštavati,u,5,23
rumeniti,zarumeniti,za,2,23
gibati,ugibati,u,20,1
pucati,pripucati,pri,28,23
videti,prevideti,pre,1518,4
prodavati,preprodavati,pre,259,23
nalaziti,iznalaziti,iz,3554,23
gluv,nagluv,na,205,23
sukati,zasukati,za,57,23
denuti,udenuti,u,24,23
rediti,nadrediti,nad,20,23
letati,nadletati,nad,5,1
kukati,zakukati,za,3,23
kovati,zakovati,za,2,23
vijati,dovijati,do,2,2
žeći,užeći,u,36,22
rediti,obrediti,ob,20,22
grebati,zagrebati,za,1,22
sedati,zasedati,za,2,4
izići,proizići,pro,6,3
recitovati,izrecitovati,iz,6,1
uzdati,razuzdati,raz,3,22
čuvati,pričuvati,pri,383,22
vezivati,odvezivati,od,10,22
naduti,podnaduti,pod,143,22
saditi,nasaditi,na,9,22
vikati,zavikati,za,5,22
voditi,razvoditi,raz,1418,1
misliti,namisliti,na,921,22
vezivati,razvezivati,raz,10,22
pričati,napričati,na,387,22
inatiti,zainatiti,za,21,22
sisati,usisati,u,1,2
pucati,zapucati,za,28,1
stupiti,zastupiti,za,154,1
brbljati,izbrbljati,iz,193,21
šiljiti,zašiljiti,za,9,21
služiti,odslužiti,od,443,5
ispitati,preispitati,pre,92,50
ubijati,izubijati,iz,51,21
čistiti,prečistiti,pre,22,1
izaći,proizaći,pro,334,26
svetliti,prosvetliti,pro,160,21
grabiti,zagrabiti,za,3,21
celiti,zaceliti,za,40,21
zvati,zazvati,za,247,1
hladneti,zahladneti,za,55,1
ceniti,zaceniti,za,27,21
slušati,naslušati,na,222,1
plesati,zaplesati,za,12,1
pakovati,upakovati,u,33,4
zidati,sazidati,sa,3,2
roniti,odroniti,od,5,21
rušiti,razrušiti,raz,17,2
obraćati,saobraćati,sa,94,25
lepršati,zalepršati,za,1,21
motati,odmotati,od,1,21
imenovati,naimenovati,na,102,20
rogušiti,narogušiti,na,5,20
bivati,izbivati,iz,65,1
bljuvati,izbljuvati,iz,34,20
vejati,zavejati,za,46,20
pojiti,pripojiti,pri,48,4
bledeti,ubledeti,u,153,20
ređati,naređati,na,5,20
secati,odsecati,od,1,5
zvoniti,odzvoniti,od,5,20
mazati,razmazati,raz,1,1
letati,zaletati,za,5,20
mazati,zamazati,za,1,20
treptati,zatreptati,za,2,20
kuvati,zakuvati,za,28,20
sedati,nasedati,na,2,1
mešati,promešati,pro,49,7
gurati,progurati,pro,25,4
viditi,providiti,pro,255,1
piti,propiti,pro,59,20
vrpoljiti,uzvrpoljiti,uz,60,20
naći,iznaći,iz,816,8
voziti,dovoziti,do,137,7
saditi,presaditi,pre,9,2
hraniti,prehraniti,pre,29,3
ispitivati,preispitivati,pre,11,18
videti,privideti,pri,1518,20
šuštati,zašuštati,za,86,19
postaviti,zapostaviti,za,652,2
oštriti,naoštriti,na,28,19
klesati,uklesati,u,2,1
lepršati,odlepršati,od,1,19
graditi,pregraditi,pre,368,1
mileti,izmileti,iz,13,19
umirati,izumirati,iz,31,19
sloviti,prosloviti,pro,2,19
tanjiti,utanjiti,u,1,19
metati,zametati,za,1,2
pucketati,zapucketati,za,102,19
prljati,zaprljati,za,2,19
mreškati,namreškati,na,17,19
krkljati,zakrkljati,za,59,19
klimati,zaklimati,za,1,19
ostavljati,izostavljati,iz,156,5
čuti,pričuti,pri,517,19
stizati,prestizati,pre,184,2
ležati,preležati,pre,175,1
veličati,uveličati,u,3,9
dirati,izdirati,iz,9,19
tovariti,utovariti,u,2,5
gnječiti,prignječiti,pri,2,18
usmeriti,preusmeriti,pre,101,21
okretati,zaokretati,za,54,2
plivati,doplivati,do,21,18
temeljiti,utemeljiti,u,5,3
leteti,saleteti,sa,3,18
tutnjati,protutnjati,pro,34,1
tkati,utkati,u,1,4
liti,doliti,do,1,1
dirati,zadirati,za,9,9
tucati,natucati,na,48,18
nuti,sunuti,su,4,18
kupovati,nakupovati,na,165,18
trčati,zatrčati,za,16,18
mahnuti,izmahnuti,iz,2,18
svetiti,prosvetiti,pro,4,1
sećati,dosećati,do,80,18
testirati,protestirati,pro,100,18
ovladavati,preovladavati,pre,3,24
visiti,nadvisiti,nad,4,18
mrsiti,promrsiti,pro,2,18
šetati,ušetati,u,37,17
uživati,nauživati,na,624,1
taložiti,nataložiti,na,3,1
kazati,prokazati,pro,1983,17
svirati,prosvirati,pro,90,17
turati,proturati,pro,2,17
uzimati,izuzimati,iz,173,5
jebati,zajebati,za,1,17
lečiti,zalečiti,za,47,1
mucati,zamucati,za,188,17
buniti,zabuniti,za,7,17
patiti,zapatiti,za,13,17
upitati,priupitati,pri,33,1
peniti,zapeniti,za,23,17
taknuti,utaknuti,u,65,17
tabati,utabati,u,24,3
blagodariti,zablagodariti,za,67,17
postavljati,zapostavljati,za,386,4
peći,upeći,u,34,17
ploviti,doploviti,do,70,1
gledati,dogledati,do,392,17
secati,zasecati,za,1,2
stideti,zastideti,za,155,17
suditi,dosuditi,do,50,17
jesti,izjesti,iz,72,17
ustavljati,obustavljati,ob,10,10
brojati,odbrojati,od,68,17
živiti,uživiti,u,45,17
želeti,uželeti,u,2878,1
uzimati,poduzimati,pod,173,9
luditi,izluditi,iz,6,17
goreti,pregoreti,pre,1,1
blenuti,zablenuti,za,36,17
gasnuti,ugasnuti,u,23,17
skočiti,naskočiti,na,48,17
šunjati,prišunjati,pri,50,17
patiti,prepatiti,pre,13,17
uveličati,preuveličati,pre,9,17
huškati,nahuškati,na,9,1
općiti,saopćiti,sa,1,10
magarčiti,namagarčiti,na,14,16
krstariti,prokrstariti,pro,8,1
venuti,provenuti,pro,38,16
iskriti,zaiskriti,za,23,16
mahati,zamahati,za,2,16
ćaskati,proćaskati,pro,3,1
dvoriti,dodvoriti,do,69,2
rušiti,urušiti,u,17,6
mamiti,domamiti,do,1,16
faliti,zafaliti,za,23,16
pasati,napasati,na,1,16
lučiti,ulučiti,u,6,16
gađati,ugađati,u,10,16
ići,uzići,uz,644,16
brisati,ubrisati,u,68,16
dojiti,zadojiti,za,1,16
ridati,zaridati,za,36,16
jaloviti,izjaloviti,iz,8,16
vibrirati,zavibrirati,za,4,16
ovladati,preovladati,pre,27,1
nagliti,prenagliti,pre,6,16
mrcvariti,izmrcvariti,iz,17,16
rezati,podrezati,pod,1,16
okrenuti,izokrenuti,iz,80,16
kockati,prokockati,pro,2,16
parirati,preparirati,pre,14,1
trpiti,pretrpiti,pre,5,3
drešiti,razdrešiti,raz,16,15
žderati,prožderati,pro,47,15
pevati,propevati,pro,62,15
meškoljiti,promeškoljiti,pro,35,15
curiti,procuriti,pro,4,3
luditi,zaluditi,za,6,15
borati,izborati,iz,71,15
škiljiti,zaškiljiti,za,17,15
lagati,prilagati,pri,10,17
pomenuti,pripomenuti,pri,132,15
praviti,pripraviti,pri,255,2
vezati,obvezati,ob,26,4
bolovati,odbolovati,od,11,1
negovati,odnegovati,od,118,15
grejati,podgrejati,pod,15,2
kipeti,prekipeti,pre,8,15
množiti,namnožiti,na,5,15
patiti,napatiti,na,13,15
kapirati,ukapirati,u,1,15
ticati,naticati,na,471,15
piškiti,upiškiti,u,48,15
gasiti,zagasiti,za,6,1
kaniti,nakaniti,na,37,15
lickati,nalickati,na,8,15
popiti,zapopiti,za,13,15
turiti,naturiti,na,62,1
svetliti,zasvetliti,za,160,15
meriti,razmeriti,raz,121,2
vikati,izvikati,iz,5,15
lagati,razlagati,raz,10,2
strujiti,prostrujiti,pro,99,14
mekšati,umekšati,u,13,14
rastati,zarastati,za,20,14
brundati,zabrundati,za,23,14
kretati,zakretati,za,363,4
lizati,zalizati,za,1,14
sejati,zasejati,za,5,1
laknuti,odlaknuti,od,2,14
metati,izmetati,iz,1,14
vežbati,izvežbati,iz,44,14
vesti,podvesti,pod,11,14
kopati,prekopati,pre,11,14
raditi,preraditi,pre,4247,19
računati,preračunati,pre,427,2
slikati,preslikati,pre,18,14
uveličavati,preuveličavati,pre,1,14
spavati,prospavati,pro,356,14
stenjati,prostenjati,pro,111,14
mašiti,domašiti,do,1,14
birati,ubirati,u,297,3
mlatiti,umlatiti,u,1,14
kriviti,zakriviti,za,17,14
gruvati,ugruvati,u,12,14
hraniti,uhraniti,u,29,14
seći,naseći,na,2,14
kucati,ukucati,u,7,2
tjerati,natjerati,na,10,11
sloviti,usloviti,u,2,37
odenuti,zaodenuti,za,1,14
kloniti,sakloniti,sa,4,14
voziti,uvoziti,u,137,12
vrebati,uvrebati,u,10,14
rešavati,razrešavati,raz,175,11
laziti,uzlaziti,uz,1,13
mrskati,razmrskati,raz,19,13
mahati,razmahati,raz,2,1
levati,razlevati,raz,42,13
igrati,razigrati,raz,607,7
davati,razdavati,raz,791,13
ukrštati,izukrštati,iz,11,13
seći,proseći,pro,2,13
kopati,prokopati,pro,11,13
boraviti,proboraviti,pro,346,13
štedeti,prištedeti,pri,2,13
grabiti,prigrabiti,pri,3,4
živjeti,preživjeti,pre,41,19
znojiti,preznojiti,pre,254,13
staviti,prestaviti,pre,357,2
slušati,preslušati,pre,222,2
sipati,presipati,pre,23,13
rediti,razrediti,raz,20,2
učestvovati,saučestvovati,sa,1674,6
vrstati,razvrstati,raz,8,7
udariti,podudariti,pod,36,1
mazati,podmazati,pod,1,2
lomiti,odlomiti,od,7,13
voziti,odvoziti,od,137,6
nakaziti,iznakaziti,iz,8,13
slušati,odslušati,od,222,1
lepiti,izlepiti,iz,9,1
tješiti,utješiti,u,6,13
treskati,zatreskati,za,1,13
huktati,zahuktati,za,45,3
letati,doletati,do,5,13
imati,doimati,do,11939,2
živeti,uživeti,u,1216,13
padati,prepadati,pre,106,13
meriti,premeriti,pre,121,13
vikati,nadvikati,nad,5,13
sladiti,nasladiti,na,1,13
cakliti,zacakliti,za,1,13
valjati,uvaljati,u,36,1
škrabati,naškrabati,na,12,13
moliti,umoliti,u,13,1
ciljati,naciljati,na,14,13
gurati,nagurati,na,25,13
ceniti,uceniti,u,27,13
ceriti,naceriti,na,50,13
ružiti,naružiti,na,13,13
kidati,zakidati,za,2,13
pomoći,pripomoći,pri,1279,2
trnuti,protrnuti,pro,52,12
viđati,previđati,pre,36,9
računiti,proračuniti,pro,2,12
metati,prometati,pro,1,12
mrljati,zamrljati,za,16,12
žeti,užeti,u,1995,12
grnuti,zagrnuti,za,8,12
crniti,zacrniti,za,34,12
sedati,usedati,u,2,12
teći,nateći,na,92,12
platiti,uplatiti,u,276,79
sesti,usesti,u,1,12
puderisati,napuderisati,na,1,12
delovati,sudelovati,su,416,3
motati,namotati,na,1,12
prsnuti,naprsnuti,na,283,12
cvrkutati,zacvrkutati,za,40,12
pešačiti,prepešačiti,pre,9,1
naglasiti,prenaglasiti,pre,709,12
maštati,izmaštati,iz,14,2
gurati,odgurati,od,25,12
vetriti,izvetriti,iz,1,12
rastati,izrastati,iz,20,1
ranjaviti,izranjaviti,iz,5,12
čuti,dočuti,do,517,12
derati,izderati,iz,245,1
zvečati,zazvečati,za,26,12
vrištati,zavrištati,za,1,12
svetlucati,zasvetlucati,za,3,12
stiditi,zastiditi,za,7,12
rezati,zarezati,za,1,12
oštriti,zaoštriti,za,28,3
mrziti,zamrziti,za,14,12
liti,podliti,pod,1,11
ceniti,preceniti,pre,27,1
tkati,pretkati,pre,1,11
zdraviti,prezdraviti,pre,136,11
kratiti,prikratiti,pri,1,11
gegati,odgegati,od,42,11
lizati,oblizati,ob,1,11
glačati,izglačati,iz,1,11
oružati,oboružati,ob,11,11
škripiti,zaškripiti,za,102,2
ljubiti,obljubiti,ob,8,1
lepiti,oblepiti,ob,9,11
pržiti,zapržiti,za,12,11
prečiti,zaprečiti,za,22,11
močiti,zamočiti,za,20,11
komplikovati,zakomplikovati,za,12,3
ribati,izribati,iz,1,11
šetati,odšetati,od,37,1
lokati,izlokati,iz,16,11
recitovati,odrecitovati,od,6,11
goniti,odgoniti,od,10,11
osećati,saosećati,sa,480,6
odenuti,razodenuti,raz,1,11
hvatati,dohvatati,do,12,11
krijumčariti,prokrijumčariti,pro,8,11
ključati,proključati,pro,2,1
stojati,pristojati,pri,32,11
mahnuti,razmahnuti,raz,2,1
dati,razdati,raz,1431,11
vjeriti,provjeriti,pro,30,174
tkati,protkati,pro,1,11
sediti,prosediti,pro,39,11
rotiti,urotiti,u,26,1
turati,naturati,na,2,1
kvasiti,ukvasiti,u,62,11
glancati,uglancati,u,1,11
mračiti,namračiti,na,29,11
legati,nalegati,na,4,11
kazati,nakazati,na,1983,1
kalemiti,nakalemiti,na,13,11
hvaliti,nahvaliti,na,11,1
goreti,zagoreti,za,1,11
brojiti,ubrojiti,u,40,11
imati,zaimati,za,11939,11
hrkati,zahrkati,za,74,11
hladiti,zahladiti,za,10,11
prostiti,uprostiti,u,17,11
tiskati,utiskati,u,115,11
vrdati,izvrdati,iz,14,1
rešetati,izrešetati,iz,9,10
tužiti,dotužiti,do,33,10
stajati,dostajati,do,397,10
brusiti,izbrusiti,iz,3,1
batinati,izbatinati,iz,54,10
tamniti,zatamniti,za,219,10
skičati,zaskičati,za,13,10
rediti,zarediti,za,20,10
peći,zapeći,za,34,2
ogrtati,zaogrtati,za,11,10
odevati,zaodevati,za,59,10
žeći,sažeći,sa,36,10
strugati,sastrugati,sa,61,10
uveravati,razuveravati,raz,14,10
očaravati,razočaravati,raz,4,10
sedati,prosedati,pro,2,10
plakati,proplakati,pro,15,10
birati,probirati,pro,297,10
tkati,pritkati,pri,1,10
stavljati,ustavljati,u,221,10
veriti,uzveriti,uz,1,10
beleti,zabeleti,za,2,10
duvati,zaduvati,za,13,10
seći,podseći,pod,2,2
domišljati,predomišljati,pre,16,10
čuti,prečuti,pre,517,1
meriti,primeriti,pri,121,1
cvokotati,zacvokotati,za,1,10
glasati,nadglasati,nad,131,10
vrbovati,zavrbovati,za,3,10
močiti,namočiti,na,20,1
ganuti,uganuti,u,2,1
sititi,nasititi,na,18,1
mastiti,umastiti,u,11,10
prazniti,uprazniti,u,241,10
kolutati,zakolutati,za,1,10
kotrljati,zakotrljati,za,3,10
kreštati,zakreštati,za,47,10
mjeriti,zamjeriti,za,7,1
tovariti,pretovariti,pre,2,9
stavljati,prestavljati,pre,221,3
krojiti,prekrojiti,pre,2,9
goniti,pregoniti,pre,10,9
mekšati,razmekšati,raz,13,9
grabiti,razgrabiti,raz,3,9
krvariti,prokrvariti,pro,6,1
kisnuti,prokisnuti,pro,11,9
venčati,privenčati,pri,9,9
stavljati,pristavljati,pri,221,9
mamiti,primamiti,pri,1,1
daviti,pridaviti,pri,12,9
žvrljati,nažvrljati,na,1,9
turiti,uturiti,u,62,9
napredovati,uznapredovati,uz,174,2
vitlati,uzvitlati,uz,121,9
dimiti,zadimiti,za,88,9
sladiti,zasladiti,za,1,6
lagati,oblagati,ob,10,4
škrgutati,zaškrgutati,za,30,9
reći,ureći,u,2822,2
resiti,uresiti,u,1,9
okruživati,zaokruživati,za,37,15
koričiti,ukoričiti,u,8,9
oblačiti,naoblačiti,na,9,9
moliti,namoliti,na,13,9
micati,namicati,na,1,9
beliti,nabeliti,na,1,9
deliti,izdeliti,iz,227,9
vijati,obvijati,ob,2,9
skakutati,doskakutati,do,166,9
letati,odletati,od,5,2
sanjati,odsanjati,od,35,9
mlatiti,izmlatiti,iz,1,9
voziti,izvoziti,iz,137,31
govoriti,podgovoriti,pod,1638,9
mrdati,razmrdati,raz,3,2
žvakati,sažvakati,sa,2,9
vređati,izvređati,iz,19,9
napiti,podnapiti,pod,3,9
gutati,nagutati,na,2,9
mrviti,izmrviti,iz,72,9
uhvatiti,poduhvatiti,pod,79,6
pustiti,pripustiti,pri,126,8
čeprkati,pročeprkati,pro,63,8
graditi,razgraditi,raz,368,5
lupati,razlupati,raz,1,8
ložiti,razložiti,raz,1,4
baviti,probaviti,pro,1469,1
