base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
čekati,sačekati,sa,688489,481
čuti,začuti,za,614315,507
ići,naići,na,614315,260
gađati,događati,do,594430,3437
stojati,nastojati,na,594430,1233
nositi,donositi,do,594430,706
gledati,zagledati,za,594430,176
plašiti,uplašiti,u,569473,21950
govoriti,izgovoriti,iz,569473,7221
rediti,narediti,na,569473,3337
viknuti,naviknuti,na,569473,4784
stati,nastati,na,569473,2048
bližiti,približiti,pri,569473,357
pitati,zapitati,za,569473,2404
uzeti,obuzeti,ob,436944,229
čekati,dočekati,do,415239,3024
miriti,umiriti,u,415239,1110
voditi,provoditi,pro,415239,565
vaditi,izvaditi,iz,415239,407
moliti,zamoliti,za,415239,1881
nositi,odnositi,od,415239,468
biti,odbiti,od,393526,1285
pustiti,dopustiti,do,393526,160
sećati,podsećati,pod,366393,7254
vesti,izvesti,iz,366393,1854
početi,započeti,za,366393,4524
čuvati,sačuvati,sa,366393,263
mati,primati,pri,366393,2172
kazati,ukazati,u,307821,6372
činiti,načiniti,na,307821,3397
mrmljati,promrmljati,pro,307821,604
zvati,nazvati,na,277966,13331
uzeti,zauzeti,za,277966,1093
dati,udati,u,277966,476
ljubiti,zaljubiti,za,277966,176
govoriti,progovoriti,pro,277966,140
dužiti,produžiti,pro,242915,5613
grliti,zagrliti,za,242915,6025
gasiti,ugasiti,u,242915,1330
držati,izdržati,iz,242915,1369
stajati,ustajati,u,242915,494
tražiti,zatražiti,za,242915,171
vršiti,izvršiti,iz,242915,215
laziti,prilaziti,pri,242915,234
pustiti,prepustiti,pre,206827,3756
vesti,navesti,na,206827,1601
likovati,razlikovati,raz,206827,487
terati,naterati,na,206827,211
javiti,objaviti,ob,206827,286
učiti,obučiti,ob,206827,249
stati,pristati,pri,174338,1883
čuditi,začuditi,za,174338,1427
tvrditi,utvrditi,u,174338,346
paliti,zapaliti,za,174338,162
paliti,upaliti,u,168211,1644
stajati,prestajati,pre,168211,236
davati,dodavati,do,166348,1152
dati,prodati,pro,166348,849
dahnuti,uzdahnuti,uz,166348,1069
padati,dopadati,do,166348,767
vratiti,uzvratiti,uz,166348,342
suditi,usuditi,u,166348,174
vući,privući,pri,163678,2250
biti,izbiti,iz,163678,1736
ložiti,izložiti,iz,163678,602
smešiti,nasmešiti,na,163678,423
opštiti,saopštiti,sa,163678,407
veriti,proveriti,pro,163678,357
misliti,razmisliti,raz,163678,206
puštati,napuštati,na,163678,176
misliti,izmisliti,iz,163678,160
davati,prodavati,pro,163678,250
nositi,podnositi,pod,160813,3399
ući,obući,ob,160813,1130
voditi,dovoditi,do,160813,455
vući,uvući,u,160813,6972
vesti,uvesti,u,160813,118
mešati,umešati,u,156854,1033
puštati,dopuštati,do,156854,1581
davati,predavati,pre,156854,4205
biti,razbiti,raz,156854,819
družiti,pridružiti,pri,156854,225
baciti,prebaciti,pre,156854,229
javiti,izjaviti,iz,155667,10261
znati,doznati,do,155667,3552
visiti,zavisiti,za,155667,1677
kazati,dokazati,do,155667,5402
baciti,izbaciti,iz,155667,1140
gutati,progutati,pro,155667,2487
staviti,sastaviti,sa,152752,1564
dirnuti,dodirnuti,do,152752,187
baciti,odbaciti,od,152752,136
kidati,prekidati,pre,152752,183
puniti,napuniti,na,152752,900
ustati,odustati,od,132803,4476
mahnuti,odmahnuti,od,132803,876
pustiti,propustiti,pro,132803,349
vladati,savladati,sa,132803,447
kazivati,ukazivati,u,132803,327
voditi,navoditi,na,132803,128
dati,izdati,iz,121551,370
živeti,doživeti,do,121551,174
štititi,zaštititi,za,121551,362
vrediti,uvrediti,u,120677,850
uzeti,preuzeti,pre,120371,3553
slutiti,naslutiti,na,120371,1360
hvatati,prihvatati,pri,120371,1232
pasti,napasti,na,120371,1354
nositi,prenositi,pre,120371,397
igrati,odigrati,od,120371,150
putiti,zaputiti,za,106246,12930
poznavati,prepoznavati,pre,106246,949
tonuti,utonuti,u,106246,2749
vesti,prevesti,pre,106246,373
taknuti,dotaknuti,do,101982,977
pasti,upasti,u,101982,1015
paziti,zapaziti,za,101982,327
krasti,ukrasti,u,101982,590
uzeti,oduzeti,od,101982,160
gledati,pregledati,pre,98389,6415
govoriti,dogovoriti,do,98389,320
reći,odreći,od,98389,391
viti,razviti,raz,98389,170
ići,obići,ob,97601,1235
vijati,odvijati,od,97601,346
hraniti,sahraniti,sa,97601,188
setiti,podsetiti,pod,97601,407
dizati,uzdizati,uz,88293,176
vajati,odvajati,od,88293,166
kočiti,ukočiti,u,84216,1872
stojati,sastojati,sa,84216,864
stajati,pristajati,pri,84216,146
vući,navući,na,82730,277
kloniti,ukloniti,u,82730,125
braniti,zabraniti,za,72735,382
vući,zavući,za,72735,1545
puštati,prepuštati,pre,72735,457
rediti,urediti,u,72735,1150
nositi,iznositi,iz,72597,1420
buditi,uzbuditi,uz,71622,608
hvaliti,zahvaliti,za,67782,4627
nositi,unositi,u,67782,864
siliti,prisiliti,pri,67782,292
ostati,preostati,pre,60569,25040
baciti,ubaciti,u,60569,1299
ložiti,odložiti,od,59686,1504
kazati,prikazati,pri,59686,1517
uzimati,obuzimati,ob,59686,327
maknuti,odmaknuti,od,57173,5516
viknuti,doviknuti,do,57173,5321
voditi,izvoditi,iz,57173,4655
držati,uzdržati,uz,57173,2251
pisati,upisati,u,57173,188
očarati,razočarati,raz,55838,112
dirati,prodirati,pro,54268,331
baviti,nabaviti,na,50548,344
javiti,prijaviti,pri,50548,151
stajati,zastajati,za,50548,138
reći,izreći,iz,48519,278
davati,izdavati,iz,48519,211
plakati,zaplakati,za,47770,1016
biti,probiti,pro,47770,460
kazivati,prikazivati,pri,47770,291
slušati,saslušati,sa,47770,1616
stajati,nastajati,na,47770,1125
setiti,prisetiti,pri,47770,135
nuditi,prinuditi,pri,47161,269
vući,odvući,od,43897,634
seći,preseći,pre,43897,2442
morati,primorati,pri,43897,343
gurnuti,odgurnuti,od,43897,438
moriti,odmoriti,od,42495,4240
maknuti,primaknuti,pri,42495,384
mrštiti,namrštiti,na,42495,865
baciti,dobaciti,do,40942,8117
laziti,zalaziti,za,40942,4158
uzimati,zauzimati,za,40942,588
vijati,razvijati,raz,40942,184
kupiti,sakupiti,sa,40770,453
živeti,preživeti,pre,40404,3174
pamtiti,zapamtiti,za,40404,329
seliti,preseliti,pre,38924,9981
disati,uzdisati,uz,37817,115
kazivati,dokazivati,do,37817,107
maknuti,izmaknuti,iz,36793,629
ćutati,ućutati,u,36793,1064
vršiti,dovršiti,do,36793,122
hapsiti,uhapsiti,u,36219,8637
krstiti,prekrstiti,pre,36219,116
lagati,izlagati,iz,35836,168
glasiti,proglasiti,pro,35554,186
držati,sadržati,sa,32906,1526
micati,odmicati,od,32906,958
vladati,zavladati,za,32906,151
ključati,zaključati,za,32906,120
viđati,uviđati,u,32507,1363
šaputati,prošaputati,pro,32507,1020
ticati,uticati,u,32507,367
ćutati,zaćutati,za,32412,223
micati,izmicati,iz,32412,197
dahnuti,udahnuti,u,32412,120
nalaziti,pronalaziti,pro,32267,1118
raditi,zaraditi,za,32267,205
širiti,proširiti,pro,32267,143
sticati,podsticati,pod,32267,155
tumačiti,protumačiti,pro,32250,342
meriti,odmeriti,od,32250,203
radovati,obradovati,ob,31732,107
brisati,izbrisati,iz,31724,797
graditi,sagraditi,sa,31724,184
pisati,zapisati,za,30330,124
graditi,izgraditi,iz,30243,4013
padati,upadati,u,30180,1115
šetati,prošetati,pro,30180,845
ljutiti,naljutiti,na,30180,457
videti,uvideti,u,30180,392
zvoniti,zazvoniti,za,30180,265
živeti,proživeti,pro,29533,220
trčati,dotrčati,do,29533,127
juriti,odjuriti,od,29533,178
služiti,zaslužiti,za,29533,143
slediti,uslediti,u,28566,362
voleti,izvoleti,iz,28566,298
viti,saviti,sa,28566,168
sretati,susretati,su,28031,148
ostajati,preostajati,pre,27503,352
tiskati,pritiskati,pri,27503,155
gledati,sagledati,sa,26814,3112
drhtati,zadrhtati,za,26814,1024
videti,zavideti,za,26814,215
beležiti,zabeležiti,za,26814,161
micati,promicati,pro,26814,117
stupiti,nastupiti,na,26814,122
padati,napadati,na,26341,274
pamtiti,upamtiti,u,26341,135
vijati,savijati,sa,26341,270
gledati,razgledati,raz,25866,505
stati,sastati,sa,25816,386
disati,udisati,u,25816,156
uhvatiti,obuhvatiti,ob,25511,887
tešiti,utešiti,u,25511,182
goniti,progoniti,pro,25316,158
blažiti,ublažiti,u,24889,351
voditi,prevoditi,pre,24889,327
izvoditi,proizvoditi,pro,24889,314
mucati,promucati,pro,24889,242
desiti,udesiti,u,24889,124
desiti,zadesiti,za,24504,2536
umiti,naumiti,na,24504,403
ticati,doticati,do,24367,286
stajati,sastajati,sa,24367,255
sećati,prisećati,pri,23558,1152
kloniti,zakloniti,za,23558,2265
micati,primicati,pri,23558,315
saditi,dosaditi,do,23558,147
počinjati,započinjati,za,22648,4081
goniti,nagoniti,na,21118,344
gušiti,ugušiti,u,21055,923
rediti,prirediti,pri,19905,597
slaviti,proslaviti,pro,18950,139
metati,nametati,na,18950,110
puštati,propuštati,pro,18884,277
turati,preturati,pre,18070,294
razumevati,podrazumevati,pod,18070,431
pasti,zapasti,za,17961,221
činiti,sačiniti,sa,17545,382
roniti,izroniti,iz,17545,173
vraćati,uzvraćati,uz,17545,248
teći,proteći,pro,17131,1476
valiti,prevaliti,pre,17131,381
žmuriti,zažmuriti,za,17131,125
bledeti,prebledeti,pre,17131,143
ići,razići,raz,16868,322
motati,umotati,u,16868,313
slikati,naslikati,na,16868,153
rezati,urezati,u,16846,152
gušiti,prigušiti,pri,16846,145
glasiti,naglasiti,na,16846,186
vesti,zavesti,za,16252,1642
grejati,zagrejati,za,16252,218
ceniti,proceniti,pro,16121,403
okupiti,zaokupiti,za,16121,224
padati,propadati,pro,15900,342
valiti,provaliti,pro,15900,506
krasiti,ukrasiti,u,15845,2704
viriti,proviriti,pro,15845,404
skočiti,preskočiti,pre,15845,570
moriti,umoriti,u,15741,599
miti,umiti,u,15741,108
riti,zariti,za,15193,832
čekati,pričekati,pri,15193,130
ložiti,uložiti,u,15193,190
raditi,izraditi,iz,15150,254
upreti,odupreti,od,14932,355
nositi,zanositi,za,14932,309
viti,uviti,u,14932,301
piti,napiti,na,14932,181
plaviti,preplaviti,pre,14932,161
kloniti,nakloniti,na,14932,100
klanjati,zaklanjati,za,14794,1268
žeti,prožeti,pro,14794,206
ticati,proticati,pro,14794,118
nositi,prinositi,pri,14571,898
trčati,pritrčati,pri,14571,448
deliti,dodeliti,do,14322,3886
uzdati,obuzdati,ob,14322,3642
maknuti,promaknuti,pro,14322,935
uzimati,oduzimati,od,14322,144
seći,odseći,od,14273,161
javiti,najaviti,na,13390,315
slediti,naslediti,na,13390,316
govoriti,nagovoriti,na,13248,776
kovati,prikovati,pri,13248,165
interesovati,zainteresovati,za,13152,1255
poručiti,preporučiti,pre,13152,493
mešati,izmešati,iz,12412,358
ložiti,naložiti,na,11864,402
moći,domoći,do,11783,512
valiti,zavaliti,za,11710,1532
davati,pridavati,pri,11710,390
boleti,razboleti,raz,11710,271
pustiti,upustiti,u,11634,329
šiti,sušiti,su,11358,1358
pasti,pripasti,pri,11190,2362
dužiti,zadužiti,za,10665,134
skakati,preskakati,pre,10261,1156
vraćati,odvraćati,od,10086,114
zvati,dozvati,do,9790,102
ljubiti,priljubiti,pri,9790,128
terati,doterati,do,9745,422
pevati,zapevati,za,9745,172
seliti,naseliti,na,9745,132
maknuti,umaknuti,u,9745,105
vijati,uvijati,u,9745,118
viti,izviti,iz,9745,155
dati,zadati,za,9663,176
valiti,navaliti,na,9450,105
plašiti,preplašiti,pre,9381,3553
voditi,odvoditi,od,9381,107
vući,provući,pro,9377,6290
davati,udavati,u,9377,205
loviti,uloviti,u,9179,174
kopati,zakopati,za,9129,210
stupiti,pristupiti,pri,9129,239
stavljati,sastavljati,sa,9129,176
pomenuti,napomenuti,na,9093,286
jesti,ujesti,u,8838,2402
pisati,prepisati,pre,8657,2568
pisati,pripisati,pri,8657,4633
puštati,upuštati,u,8657,1014
baciti,zabaciti,za,8657,697
skratiti,uskratiti,u,8657,159
kucati,zakucati,za,8657,169
boleti,zaboleti,za,8657,111
kačiti,zakačiti,za,8657,147
davati,zadavati,za,8229,194
diviti,zadiviti,za,8136,522
porediti,uporediti,u,8007,241
leteti,naleteti,na,7961,1063
baviti,zabaviti,za,7961,741
pasti,prepasti,pre,7961,1690
lupiti,zalupiti,za,7961,427
stupati,nastupati,na,7961,242
vijati,izvijati,iz,7961,111
lagati,nalagati,na,7961,361
hoditi,uhoditi,u,7863,197
crtati,nacrtati,na,7863,153
dati,uzdati,uz,7863,155
spavati,uspavati,u,7662,696
lagati,odlagati,od,7662,237
trebati,zatrebati,za,7632,1332
učiti,proučiti,pro,7632,865
vijati,zavijati,za,7632,144
roniti,uroniti,u,7632,175
igrati,zaigrati,za,7632,569
daviti,udaviti,u,7601,190
stizati,pristizati,pri,7558,523
lutati,zalutati,za,7558,185
tovariti,natovariti,na,7468,1364
ustajati,odustajati,od,7457,2375
lepiti,zalepiti,za,7457,496
vući,razvući,raz,7376,377
secati,presecati,pre,7361,151
vesti,privesti,pri,7308,1145
obići,zaobići,za,7308,11375
jahati,uzjahati,uz,7308,1431
svući,presvući,pre,6893,120
baviti,izbaviti,iz,6832,1017
topiti,utopiti,u,6832,204
kupiti,prikupiti,pri,6700,226
udarati,zaudarati,za,6677,3756
bledeti,izbledeti,iz,6677,6244
biti,nabiti,na,6677,2261
setiti,dosetiti,do,6677,5950
mašiti,promašiti,pro,6677,6190
ticati,zaticati,za,6677,2488
kopati,ukopati,u,6677,835
čuti,pročuti,pro,6677,263
skočiti,odskočiti,od,6677,331
dražiti,razdražiti,raz,6677,166
živiti,doživiti,do,6504,209
voleti,zavoleti,za,6313,4770
teći,uteći,u,6278,948
voditi,uvoditi,u,6278,365
vući,dovući,do,6149,145
imati,nadimati,nad,6073,687
prineti,doprineti,do,6073,679
dubiti,udubiti,u,6020,198
trljati,protrljati,pro,5950,941
ćutati,prećutati,pre,5918,238
gaziti,pregaziti,pre,5887,195
strašiti,prestrašiti,pre,5843,108
trpati,zatrpati,za,5803,248
lečiti,izlečiti,iz,5803,168
stremiti,ustremiti,u,5711,749
kinuti,ukinuti,u,5614,214
dobiti,zadobiti,za,5611,905
nositi,nanositi,na,5446,132
ličiti,priličiti,pri,5393,127
stupiti,ustupiti,u,5270,2843
činiti,pričiniti,pri,5258,110
graditi,nagraditi,na,5257,1061
živiti,preživiti,pre,5075,104
dahnuti,izdahnuti,iz,5049,540
valiti,izvaliti,iz,5049,113
pustiti,zapustiti,za,4916,429
uzeti,izuzeti,iz,4705,3836
ostati,zaostati,za,4631,1246
mrsiti,zamrsiti,za,4524,371
padati,zapadati,za,4472,1073
biti,zabiti,za,4178,561
drhtati,uzdrhtati,uz,4178,306
udarati,odudarati,od,4144,1778
kopati,dokopati,do,4144,154
noćiti,prenoćiti,pre,4120,803
krstiti,ukrstiti,u,4120,730
viriti,zaviriti,za,4012,292
metati,razmetati,raz,4012,138
pušiti,zapušiti,za,3958,303
poručivati,preporučivati,pre,3958,215
braniti,odbraniti,od,3903,139
goreti,izgoreti,iz,3903,191
ostati,izostati,iz,3841,538
zvati,prizvati,pri,3841,288
vesti,razvesti,raz,3841,114
gledati,nadgledati,nad,3841,104
terati,preterati,pre,3836,295
vratiti,navratiti,na,3662,655
izvesti,proizvesti,pro,3605,106
nervirati,iznervirati,iz,3566,312
kasniti,zakasniti,za,3489,228
bacati,razbacati,raz,3489,201
likovati,oblikovati,ob,3489,242
micati,uzmicati,uz,3376,2626
gomilati,nagomilati,na,3376,1896
viti,priviti,pri,3376,134
kazati,zakazati,za,3376,127
zvati,prozvati,pro,3376,1296
prezati,naprezati,na,3373,794
manuti,obmanuti,ob,3373,101
viditi,uviditi,u,3373,117
tajiti,pritajiti,pri,3372,694
birati,prebirati,pre,3372,278
gađati,nagađati,na,3372,173
meriti,zameriti,za,3372,132
tražiti,pretražiti,pre,3372,159
uzimati,preuzimati,pre,3259,110
sipati,prosipati,pro,3142,4969
držati,pridržati,pri,3142,1737
letiti,izletiti,iz,3024,377
važiti,odvažiti,od,3006,798
pretiti,zapretiti,za,2936,133
varati,zavarati,za,2936,112
praviti,upraviti,u,2862,181
vezati,privezati,pri,2862,100
brusiti,odbrusiti,od,2751,118
liti,obliti,ob,2661,507
hraniti,nahraniti,na,2624,232
prljati,uprljati,u,2562,204
seliti,useliti,u,2536,289
uzrokovati,prouzrokovati,pro,2476,815
upirati,odupirati,od,2461,125
drmati,prodrmati,pro,2461,109
magliti,zamagliti,za,2449,1098
liti,uliti,u,2404,229
putovati,doputovati,do,2394,330
žaliti,sažaliti,sa,2394,178
seliti,odseliti,od,2394,151
moriti,zamoriti,za,2359,242
tući,utući,u,2359,219
viti,zaviti,za,2359,205
kašljati,nakašljati,na,2359,202
leteti,izleteti,iz,2359,139
misliti,promisliti,pro,2359,106
visiti,uzvisiti,uz,2326,853
liti,zaliti,za,2326,191
pratiti,propratiti,pro,2291,1991
grliti,obgrliti,ob,2242,152
računati,izračunati,iz,2241,235
bivati,dobivati,do,2177,181
stupati,zastupati,za,2177,113
rušiti,narušiti,na,2043,213
valiti,uvaliti,u,2043,636
baviti,pribaviti,pri,2016,2019
maknuti,razmaknuti,raz,2016,127
spavati,prespavati,pre,2012,127
plašiti,zaplašiti,za,2011,3100
platiti,naplatiti,na,2011,1529
daviti,zadaviti,za,2011,3369
sipati,zasipati,za,2011,675
vijati,previjati,pre,1976,1355
staviti,dostaviti,do,1967,290
šaliti,našaliti,na,1933,878
cediti,procediti,pro,1931,1565
mazati,namazati,na,1921,4384
dužiti,izdužiti,iz,1845,1886
vraćati,navraćati,na,1845,241
gunđati,progunđati,pro,1845,191
miriti,izmiriti,iz,1845,125
roniti,zaroniti,za,1740,2567
poznavati,upoznavati,u,1740,379
obratiti,preobratiti,pre,1737,256
gledati,nagledati,na,1697,2519
moriti,premoriti,pre,1644,7272
uditi,nauditi,na,1644,1899
trpeti,pretrpeti,pre,1639,550
biti,prebiti,pre,1621,104
vrteti,zavrteti,za,1620,301
lagati,ulagati,u,1540,606
užiti,odužiti,od,1463,116
vući,podvući,pod,1455,1758
legati,razlegati,raz,1448,269
terati,proterati,pro,1448,153
mučiti,namučiti,na,1431,269
gurati,ugurati,u,1418,134
jecati,zajecati,za,1391,201
listati,prelistati,pre,1391,182
veseliti,razveseliti,raz,1375,2383
roditi,izroditi,iz,1249,774
manjiti,umanjiti,u,1236,151
leteti,odleteti,od,1210,244
točiti,zatočiti,za,1201,120677
topiti,natopiti,na,1201,34149
teći,priteći,pri,1201,4345
likovati,nalikovati,na,1201,4884
govoriti,ugovoriti,u,1201,11634
govoriti,prigovoriti,pri,1201,3594
likovati,dolikovati,do,1201,2469
svirati,zasvirati,za,1201,924
družiti,udružiti,u,1201,382
liti,proliti,pro,1156,513
mamiti,izmamiti,iz,1153,135
brojati,izbrojati,iz,1111,562
hvatati,zahvatati,za,1089,101
liti,izliti,iz,1088,189
likovati,odlikovati,od,1064,111
otkriti,razotkriti,raz,1055,325
dahnuti,predahnuti,pre,1055,160
viriti,izviriti,iz,1010,151
motriti,razmotriti,raz,979,2564
vršiti,navršiti,na,979,4537
metati,nadmetati,nad,905,347
seliti,doseliti,do,883,396
obilaziti,zaobilaziti,za,879,144
upirati,podupirati,pod,862,286
kloniti,prikloniti,pri,853,164
ložiti,založiti,za,824,1365
klanjati,uklanjati,u,824,288
nositi,raznositi,raz,824,101
besneti,razbesneti,raz,819,3702
skočiti,uskočiti,u,814,587
lomiti,prelomiti,pre,789,505
vladati,nadvladati,nad,780,142
sijati,zasijati,za,775,225
stupati,ustupati,u,763,230
drmati,uzdrmati,uz,763,188
štedeti,uštedeti,u,763,141
liti,preliti,pre,735,136
svirati,odsvirati,od,735,118
grabiti,dograbiti,do,733,174
rešiti,razrešiti,raz,728,331
izlaziti,proizlaziti,pro,709,3328
voliti,zavoliti,za,706,145
paziti,pripaziti,pri,703,152
ostajati,zaostajati,za,684,408
leteti,uleteti,u,683,128
saditi,zasaditi,za,678,313
upreti,podupreti,pod,668,290
meriti,izmeriti,iz,668,103
graditi,ugraditi,u,628,518
blistati,zablistati,za,608,108
trošiti,utrošiti,u,605,139
raditi,obraditi,ob,594,454
lagati,zalagati,za,550,806
ostaviti,izostaviti,iz,544,3295
kršiti,prekršiti,pre,544,2372
škoditi,naškoditi,na,544,2664
šaptati,prošaptati,pro,525,420
piti,upiti,u,525,110
stradati,nastradati,na,525,143
prinositi,doprinositi,do,524,111
grliti,prigrliti,pri,517,150
dizati,izdizati,iz,517,250
šiti,ušiti,u,516,190
voditi,zavoditi,za,500,116
birati,sabirati,sa,497,613
okrenuti,preokrenuti,pre,476,248
ložiti,obložiti,ob,473,275
dobiti,pridobiti,pri,464,330
važiti,uvažiti,u,462,133
djelovati,sudjelovati,su,461,231
mašiti,nadmašiti,nad,456,188
stupiti,odstupiti,od,449,208
zbiti,suzbiti,su,448,148
udarati,podudarati,pod,427,7553
značiti,naznačiti,na,421,115
okupljati,zaokupljati,za,421,144
pominjati,napominjati,na,418,264
gostiti,ugostiti,u,417,425
vladati,prevladati,pre,392,107
voziti,prevoziti,pre,387,113
komentarisati,prokomentarisati,pro,380,166
glasiti,saglasiti,sa,373,3806
činiti,začiniti,za,373,346
cvetati,procvetati,pro,362,490
boriti,izboriti,iz,357,468
vijati,navijati,na,354,643
ići,podići,pod,354,354
ustaviti,obustaviti,ob,354,142
okružiti,zaokružiti,za,354,101
raditi,razraditi,raz,338,198
stupati,odstupati,od,330,732
staviti,ustaviti,u,322,5271
zvati,sazvati,sa,313,328
dubiti,produbiti,pro,300,197
suditi,presuditi,pre,295,2993
voditi,privoditi,pri,292,342
pisati,propisati,pro,285,668
ložiti,priložiti,pri,283,156
skraćivati,uskraćivati,u,279,100
stavljati,dostavljati,do,271,115
puniti,dopuniti,do,259,157
mazati,premazati,pre,252,679
točiti,pretočiti,pre,237,263
roditi,uroditi,u,234,536
isticati,proisticati,pro,232,123
stizati,dostizati,do,227,117
stupati,pristupati,pri,212,138
sjetiti,podsjetiti,pod,210,195
računati,obračunati,ob,203,150
kupiti,zakupiti,za,192,4438
otkrivati,razotkrivati,raz,191,1823
kidati,ukidati,u,187,769
kazivati,zakazivati,za,185,339
rastati,odrastati,od,185,139
davati,uzdavati,uz,180,173
raditi,odraditi,od,172,137
vjeriti,uvjeriti,u,168,439
uzeti,poduzeti,pod,164,165
slediti,proslediti,pro,162,5471
ostajati,izostajati,iz,162,538
ispitati,preispitati,pre,162,103
izaći,proizaći,pro,160,132
obraćati,saobraćati,sa,144,155
ispitivati,preispitivati,pre,143,122
veličati,uveličati,u,134,126
usmeriti,preusmeriti,pre,134,1228
lagati,prilagati,pri,131,113
raditi,preraditi,pre,130,129
sloviti,usloviti,u,128,182
voziti,uvoziti,u,127,146
živjeti,preživjeti,pre,115,567
platiti,uplatiti,u,114,123
vjeriti,provjeriti,pro,112,103
okruživati,zaokruživati,za,108,2563
voziti,izvoziti,iz,108,653
mašiti,premašiti,pre,108,157
živeti,zaživeti,za,106,232
javiti,odjaviti,od,105,562
saglasiti,usaglasiti,u,105,104
glasati,izglasati,iz,103,413
živjeti,doživjeti,do,103,130
