infinitive_latin,frequency
причинити,1
замича,1
потрчати,1
застајати,1
постидети,1
претрчати,1
непрописно,1
измучити,1
узети,1
сложити,1
удвојити,1
нервозно,1
притишће,1
преживети,1
нејасан,1
задовољавати,1
нејасно,1
задржавати,1
довикнути,1
поздравити,1
разкрилити,1
покоравати,1
предан,1
допуштати,1
кочити,1
напротив,1
истргнути,1
олистати,1
непоштедно,1
предавати,1
одјурити,1
притискати,1
пуно,1
одговарати,1
јести,1
утажити,1
показати,1
побећи,1
дочекивати,1
обићи,1
отрести,1
праштати,1
урећи,1
заузети,1
понудити,1
причекати,1
показивати,1
доносити,1
узимати,1
растресати,1
ширити,1
весто,1
одсечан,1
послован,1
додавати,1
фино,1
отмен,1
модеран,1
тврдити,1
одвојити,1
просати,1
одевети,1
набрајати,1
затрпавати,1
проћи,1
заувек,1
виђати,1
просити,1
ДОЛЕ,1
ГОРЕ,1
ИСПРЕД,1
утолико,1
пружати,1
додати,1
живо,1
жељети,1
подигнути,1
нудити,1
везивати,1
издржати,1
дозвати,1
вазда,1
промицати,1
непрекидно,1
меса,1
одмах,1
тонути,1
посећивати,1
скупљати,1
проводити,1
сакупити,1
подрасти,1
назвати,1
најпре,1
поуздати,1
тајанствено,1
осмехнути,1
очигледно,1
окруживати,1
биво,1
помишљати,1
најпости,1
разабирати,1
примакнути,1
раздвојити,1
нагињати,1
закрећи,1
казивати,1
леп,1
саопштити,1
грозничаво,1
напрежи,1
сасвим,1
близу,1
разбијати,1
раставити,1
помаљати,1
узалудно,1
поручивати,1
стићи,1
одупрети,1
удаљивати,1
клонуо,1
пуштати,1
куд,1
мутити,1
ишчезавала,1
недостајати,1
усталити,1
поставити,1
ступати,1
унети,1
повремено,1
притајити,1
дању,1
уселити,1
замрачити,1
уништавати,1
примати,1
унапред,1
разарати,1
одузимати,1
увече,1
трчати,1
веровати,1
свести,1
шуштати,1
напржи,1
продирати,1
нечитљиво,1
ударати,1
жестоко,1
решити,1
рашчистити,1
заплитати,1
увиђати,1
разјаснити,1
пробудити,1
дићи,1
довести,1
сутра,1
осванути,1
вртјети,1
вртети,1
одгонетнути,1
покушавати,1
искрснути,1
сметати,1
предлагати,1
позивати,1
свратити,1
летовати,1
упутити,1
одговорити,1
понављати,1
настављати,1
сувише,1
заборављати,1
престајати,1
одједан,1
ведар,1
објавити,1
дотад,1
тај,1
одазвати,1
природно,1
претходити,1
изнова,1
смењивати,1
сустизати,1
потискивати,1
створити,1
окренути,1
застати,1
висок,1
немерљив,1
свечано,1
искључити,1
неповратан,1
куца,1
свуда,1
свагде,1
престати,1
ишчекивати,1
