base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
seliti,preseliti,pre,550,342
biti,probiti,pro,2256517,341
brisati,izbrisati,iz,1544,335
ići,podići,pod,57248,335
stajati,zastajati,za,48949,333
vršiti,dovršiti,do,3530,332
kupiti,sakupiti,sa,6695,332
pamtiti,zapamtiti,za,1573,326
moriti,odmoriti,od,747,325
raditi,zaraditi,za,64503,324
plakati,zaplakati,za,3579,323
setiti,prisetiti,pri,4866,321
morati,primorati,pri,18889,320
vijati,uvijati,u,722,316
likovati,oblikovati,ob,665,313
vući,odvući,od,14834,310
seći,preseći,pre,1970,310
nuditi,prinuditi,pri,2716,310
stupati,nastupati,na,1113,308
počinjati,započinjati,za,2464,308
laziti,zalaziti,za,111,308
gurnuti,odgurnuti,od,598,306
pomenuti,napomenuti,na,1554,303
baciti,dobaciti,do,20423,301
maknuti,primaknuti,pri,1864,301
graditi,sagraditi,sa,4169,301
mrštiti,namrštiti,na,147,300
ceniti,proceniti,pro,967,299
radovati,obradovati,ob,526,299
slaviti,proslaviti,pro,510,297
lagati,ulagati,u,5866,296
teći,proteći,pro,5048,294
ključati,zaključati,za,188,289
viđati,uviđati,u,2756,288
disati,uzdisati,uz,3167,288
metati,nametati,na,1376,287
videti,uvideti,u,78196,285
micati,odmicati,od,3097,284
maknuti,izmaknuti,iz,1864,284
ćutati,ućutati,u,5553,282
vladati,zavladati,za,3747,282
deliti,dodeliti,do,3603,282
krstiti,prekrstiti,pre,472,281
služiti,zaslužiti,za,5663,279
voditi,uvoditi,u,56924,278
šetati,prošetati,pro,2452,278
tumačiti,protumačiti,pro,412,277
pisati,zapisati,za,26386,276
micati,izmicati,iz,3097,275
ćutati,zaćutati,za,5553,274
šaputati,prošaputati,pro,707,273
meriti,odmeriti,od,1361,271
setiti,dosetiti,do,4866,271
ostajati,preostajati,pre,6402,266
živeti,proživeti,pro,17078,260
padati,upadati,u,18264,260
voditi,prevoditi,pre,56924,258
ličiti,priličiti,pri,6252,258
zvoniti,zazvoniti,za,745,257
ljutiti,naljutiti,na,1076,256
rediti,prirediti,pri,200,255
poručiti,preporučiti,pre,540,253
