infinitive_latin,frequency
prolešpati,1
iežno,1
naljutiti,1
okupiti,1
podavati,1
dunuti,1
nečujno,1
pripadati,1
uštedeti,1
potrošiti,1
izvinjavati,1
jetko,1
zaustavljati,1
zgodno,1
poćutati,1
rđavo,1
preznojiti,1
završavati,1
težiti,1
rezonovati,1
eta,1
svesno,1
vrveti,1
vrvjeti,1
ovamo-onati,1
čik-čak,1
stapati,1
psihički,1
tobože,1
ispričati,1
ukratko,1
ohladiti,1
očekinati,1
ostavljati,1
zaključiti,1
debitovati,1
grubo,1
uzviknuti,1
insistirati,1
potpisivati,1
primati,1
uveravati,1
postaviti,1
starati,1
bolovati,1
radosno,1
pozdravljati,1
dovršiti,1
neljubazno,1
izjutra,1
smiriti,1
mestiti,1
izvoditi,1
sazreti,1
obnoviti,1
strogo,1
valjda,1
nerado,1
uznemiravati,1
skriviti,1
stići,1
gubiti,1
naviknuti,1
deliti,1
raseći,1
uplatiti,1
osporiti,1
obraćati,1
upečatljivo,1
snažno,1
vksiti,1
polako,1
puniti,1
širom,1
jezivo,1
duvati,1
veselo,1
on,1
prezalogajiti,1
ručati,1
gasiti,1
napolje,1
izraditi,1
zvučiti,1
topiti,1
izdržati,1
slobodno,1
teći,1
kucati,1
potrčati,1
viknuti,1
dirnuti,1
zaključavati,1
pažljivo,1
smršati,1
dosad,1
ovuda,1
blago,1
svgšati,1
zaplakati,1
razvedriti,1
srećno,1
obrazovati,1
saletati,1
potpisati,1
mrzeti,1
svestai,1
zauvek,1
objavljivati,1
prekiiati,1
zračiti,1
grejati,1
oblačiti,1
pozliti,1
brzojaviti,1
ljubšti,1
kloniti,1
pritrčavati,1
prestati,1
klonuti,1
odvratno,1
opijati,1
rasti,1
jednako,1
obećavati,1
iscrpsti,1
blizu,1
dovesti,1
svejedno,1
sresti,1
ožalostiti,1
otključavati,1
otvoriti,1
omah,1
donijeti,1
paliti,1
pući,1
eksplodirati,1
očarati,1
podsetiti,1
smrkla,1
obgrliti,1
skloniti,1
